timestamp,compass,pressure,temperatureAmbient,temperatureCPU,altitude
4082,343.500000,1014.623779,19.530001,19.180119,148.313095
4120,343.500000,1014.600525,19.530001,20.116373,148.505890
4203,343.500000,1014.600525,19.530001,20.116373,148.505890
4259,343.500000,1014.599609,19.530001,20.584518,148.513535
4326,343.500000,1014.602051,19.540001,20.584518,148.493134
4381,343.500000,1014.602051,19.540001,20.584518,148.493134
4444,343.500000,1014.582336,19.530001,20.584518,148.656357
4489,343.500000,1014.582336,19.530001,20.584518,148.656357
4548,343.500000,1014.590698,19.540001,20.116373,148.587494
4608,343.500000,1014.609558,19.540001,20.584518,148.430908
4669,343.500000,1014.609558,19.540001,20.584518,148.430908
4730,343.500000,1014.597656,19.540001,20.584518,148.529343
4791,343.500000,1014.618225,19.540001,21.052662,148.358994
4852,343.500000,1014.618225,19.540001,20.584518,148.358994
4913,343.500000,1014.589050,19.540001,21.052662,148.600754
4974,343.500000,1014.608032,19.540001,20.584518,148.443665
5036,343.500000,1014.608032,19.549999,20.584518,148.443665
5100,343.500000,1014.611572,19.549999,21.052662,148.414078
5156,343.500000,1014.611572,19.549999,20.116373,148.414078
5217,343.500000,1014.599243,19.540001,20.584518,148.516602
5278,343.500000,1014.589844,19.549999,20.584518,148.594131
5339,343.500000,1014.589844,19.549999,20.584518,148.594131
5401,343.500000,1014.572327,19.549999,20.584518,148.739502
5463,343.500000,1014.613892,19.559999,20.584518,148.395203
5521,343.500000,1014.613892,19.559999,21.052662,148.395203
5582,343.500000,1014.611389,19.559999,20.584518,148.415604
5643,343.500000,1014.611389,19.559999,20.584518,148.415604
5704,343.500000,1014.571716,19.559999,20.584518,148.744598
5765,343.500000,1014.580078,19.570000,20.584518,148.675232
5826,343.500000,1014.580078,19.570000,21.052662,148.675232
5887,343.500000,1014.559631,19.559999,20.584518,148.844574
5948,343.500000,1014.594666,19.570000,20.584518,148.554337
6008,343.500000,1014.594666,19.570000,20.584518,148.554337
6070,343.500000,1014.584473,19.559999,20.584518,148.639008
6130,343.500000,1014.584473,19.559999,21.052662,148.730820
6191,343.500000,1014.573364,19.570000,20.584518,148.730820
6255,343.062500,1014.548096,19.570000,21.052662,148.940460
6312,343.062500,1014.548096,19.570000,21.052662,148.940460
6374,343.062500,1014.588684,19.570000,20.584518,148.603821
6435,343.062500,1014.593140,19.570000,21.052662,148.567093
6496,343.000000,1014.593140,19.570000,20.584518,148.567093
6556,343.500000,1014.561096,19.570000,20.584518,148.832321
6618,343.500000,1014.575012,19.580000,21.052662,148.717056
6679,343.500000,1014.575012,19.580000,21.052662,148.717056
6740,343.062500,1014.580872,19.570000,21.052662,148.668594
6801,343.062500,1014.580872,19.570000,20.584518,148.668594
6861,343.062500,1014.587158,19.570000,21.052662,148.616577
6923,343.062500,1014.598206,19.580000,20.584518,148.525269
6984,343.062500,1014.598206,19.580000,21.052662,148.525269
7045,343.062500,1014.593140,19.570000,20.584518,148.567093
7106,343.062500,1014.615295,19.580000,21.052662,148.383469
7168,343.500000,1014.615295,19.580000,20.584518,148.383469
7228,343.500000,1014.606934,19.570000,20.584518,148.452835
7289,343.500000,1014.606934,19.570000,21.052662,148.718582
7350,342.875000,1014.574829,19.580000,21.052662,148.718582
7410,342.875000,1014.580933,19.580000,21.052662,148.668091
7471,342.875000,1014.580933,19.580000,21.052662,148.668091
7532,343.500000,1014.578430,19.580000,20.584518,148.688995
7593,343.500000,1014.582520,19.580000,20.584518,148.654831
7654,343.500000,1014.582520,19.580000,20.584518,148.654831
7715,343.500000,1014.613770,19.580000,21.052662,148.396225
7776,343.500000,1014.566101,19.590000,20.584518,148.791016
7837,344.062500,1014.566101,19.590000,21.052662,148.791016
7898,343.937500,1014.580933,19.580000,20.584518,148.668091
7958,343.375000,1014.580933,19.580000,21.052662,148.668091
8019,342.937500,1014.587830,19.580000,21.052662,148.610962
8080,342.875000,1014.599670,19.590000,20.584518,148.513031
8141,342.437500,1014.599670,19.590000,20.584518,148.513031
8235,342.437500,1014.573914,19.580000,21.052662,148.726227
8277,342.437500,1014.592957,19.590000,21.052662,148.568619
8346,342.437500,1014.592957,19.590000,21.052662,148.568619
8398,342.437500,1014.583252,19.590000,21.052662,148.648697
8477,343.062500,1014.569519,19.590000,20.584518,148.692062
8525,342.875000,1014.578064,19.590000,20.584518,148.692062
8594,342.312500,1014.564209,19.590000,20.584518,148.806824
8647,341.812500,1014.564209,19.590000,21.520805,148.806824
8692,341.812500,1014.578064,19.590000,20.584518,148.692062
8753,341.812500,1014.569580,19.600000,21.052662,148.762451
8813,341.812500,1014.569580,19.600000,21.052662,148.762451
8874,341.687500,1014.560791,19.590000,21.052662,148.834885
8935,342.312500,1014.593750,19.600000,20.584518,148.561996
8996,341.687500,1014.593750,19.600000,21.052662,148.561996
9057,341.812500,1014.590149,19.590000,21.052662,148.591583
9118,342.312500,1014.590149,19.590000,21.052662,148.591583
9179,342.312500,1014.604980,19.590000,21.052662,148.468658
9273,342.125000,1014.587646,19.600000,21.052662,148.612488
9318,341.687500,1014.587646,19.600000,21.052662,148.612488
9389,341.687500,1014.589539,19.590000,21.052662,148.596680
9439,341.687500,1014.576416,19.600000,21.052662,148.705826
9514,341.687500,1014.576416,19.600000,21.052662,148.705826
9564,341.687500,1014.573975,19.590000,21.052662,148.725723
9636,341.687500,1014.575684,19.590000,20.584518,148.534454
9684,341.812500,1014.597046,19.610001,21.052662,148.534454
9730,341.687500,1014.583252,19.600000,21.052662,148.648697
9791,341.687500,1014.583252,19.600000,20.584518,148.648697
9852,341.812500,1014.576416,19.600000,21.052662,148.705826
9912,341.687500,1014.584839,19.610001,20.584518,148.635956
9973,341.687500,1014.584839,19.610001,21.052662,148.635956
10034,341.187500,1014.581543,19.600000,21.052662,148.662979
10095,341.062500,1014.602173,19.610001,21.052662,148.492111
10156,341.687500,1014.602173,19.610001,21.052662,148.492111
10217,342.125000,1014.573730,19.600000,21.052662,148.727768
10303,342.125000,1014.573730,19.600000,21.052662,148.727768
10357,342.250000,1014.605652,19.610001,21.052662,148.463547
10433,342.250000,1014.565918,19.610001,21.052662,148.792542
10476,342.437500,1014.565918,19.610001,20.584518,148.792542
10545,342.875000,1014.572815,19.610001,20.584518,148.735413
10597,342.875000,1014.617493,19.610001,21.052662,148.365112
10677,342.375000,1014.617493,19.610001,21.052662,148.365112
10725,342.875000,1014.559082,19.610001,21.520805,148.849167
10767,343.312500,1014.574402,19.610001,21.520805,148.722153
10828,342.875000,1014.574402,19.610001,21.052662,148.722153
10889,343.312500,1014.560608,19.610001,21.052662,148.836411
10950,342.875000,1014.560608,19.610001,21.052662,148.836411
11010,342.875000,1014.559937,19.600000,21.052662,148.842026
11072,342.687500,1014.595947,19.610001,21.052662,148.543625
11133,342.250000,1014.595947,19.610001,21.052662,148.543625
11194,342.250000,1014.565918,19.610001,21.052662,148.792542
11270,342.250000,1014.593567,19.620001,21.052662,148.563522
11342,343.312500,1014.593567,19.620001,21.052662,148.563522
11392,343.125000,1014.567505,19.610001,21.052662,148.779282
11469,343.312500,1014.567505,19.610001,20.116373,148.779282
11518,343.125000,1014.590759,19.610001,21.520805,148.586990
11589,342.312500,1014.574524,19.620001,21.052662,148.721130
11638,341.812500,1014.574524,19.620001,21.052662,148.721130
11710,341.062500,1014.582214,19.610001,21.052662,148.657379
11756,342.000000,1014.596863,19.620001,21.052662,148.535980
11805,342.437500,1014.596863,19.620001,21.052662,148.535980
11865,342.125000,1014.569397,19.620001,21.052662,148.763977
11927,342.125000,1014.589050,19.620001,21.052662,148.600754
11988,342.312500,1014.589050,19.620001,20.584518,148.600754
12049,342.125000,1014.559692,19.610001,21.052662,148.844055
12110,342.937500,1014.559692,19.610001,21.520805,148.844055
12171,340.875000,1014.585022,19.620001,21.052662,148.634415
12232,340.437500,1014.571899,19.620001,21.052662,148.743073
12293,340.875000,1014.571899,19.620001,21.052662,148.743073
12364,340.875000,1014.554688,19.620001,21.520805,148.885880
12414,341.375000,1014.576233,19.620001,21.052662,148.707367
12475,341.375000,1014.576233,19.620001,20.584518,148.707367
12536,341.375000,1014.572876,19.620001,21.052662,148.734909
12603,340.875000,1014.572876,19.620001,21.052662,148.528839
12658,340.875000,1014.597717,19.620001,20.584518,148.528839
12726,341.375000,1014.593384,19.629999,21.052662,148.565048
12786,340.437500,1014.593384,19.629999,20.584518,148.565048
12841,341.062500,1014.583130,19.620001,21.052662,148.649719
12902,341.500000,1014.557007,19.629999,20.584518,148.866501
12962,341.062500,1014.557007,19.629999,20.584518,148.866501
13024,341.062500,1014.576233,19.620001,21.052662,148.707367
13085,341.375000,1014.593201,19.629999,21.052662,148.566589
13146,340.875000,1014.593201,19.629999,20.584518,148.566589
13207,341.500000,1014.583923,19.620001,21.052662,148.643600
13267,341.375000,1014.583923,19.620001,21.520805,148.643600
13329,341.375000,1014.595947,19.620001,21.052662,148.543625
13398,341.375000,1014.582825,19.629999,20.584518,148.652267
13451,341.375000,1014.582825,19.629999,21.052662,148.652267
13518,341.375000,1014.605469,19.629999,21.052662,148.465088
13574,341.500000,1014.592285,19.629999,21.520805,148.574234
13635,341.500000,1014.592285,19.629999,21.052662,148.574234
13695,341.375000,1014.587158,19.629999,21.052662,148.616577
13756,340.875000,1014.570007,19.629999,21.052662,148.650238
13816,340.437500,1014.583069,19.639999,21.520805,148.650238
13877,340.437500,1014.575928,19.629999,21.052662,148.709396
13938,340.437500,1014.575928,19.629999,21.052662,148.709396
13999,340.437500,1014.594971,19.629999,21.052662,148.551788
14060,340.437500,1014.589783,19.629999,21.052662,148.594635
14121,340.875000,1014.589783,19.629999,21.052662,148.594635
14182,340.875000,1014.582031,19.629999,21.052662,148.658905
14243,340.875000,1014.596741,19.629999,21.052662,148.537003
14304,340.875000,1014.596741,19.629999,20.584518,148.537003
14364,340.875000,1014.593384,19.629999,21.052662,148.565048
14425,340.875000,1014.593384,19.629999,21.052662,148.565048
14486,340.875000,1014.579346,19.629999,21.052662,148.681351
14547,340.875000,1014.594238,19.639999,20.584518,148.557907
14608,340.875000,1014.594238,19.639999,21.052662,148.557907
14668,340.875000,1014.562195,19.629999,21.052662,148.823654
14730,340.875000,1014.580444,19.639999,21.052662,148.672165
14791,340.875000,1014.580444,19.639999,21.052662,148.672165
14852,340.875000,1014.557800,19.629999,21.052662,148.859879
14913,340.875000,1014.557800,19.629999,21.520805,148.802750
14974,340.875000,1014.569214,19.639999,21.052662,148.765503
15035,340.875000,1014.586426,19.639999,21.052662,148.622696
15096,340.875000,1014.586426,19.639999,21.052662,148.622696
15157,340.875000,1014.580261,19.629999,21.052662,148.673691
15217,339.937500,1014.604431,19.639999,21.520805,148.473251
15278,340.562500,1014.604431,19.639999,21.052662,148.473251
15339,341.062500,1014.556030,19.629999,21.052662,148.874664
15400,341.062500,1014.564697,19.639999,21.520805,148.802750
15461,341.062500,1014.564697,19.639999,21.520805,148.802750
15522,341.062500,1014.586426,19.639999,21.052662,148.622696
15616,341.062500,1014.586426,19.639999,21.052662,148.622696
15662,341.062500,1014.555237,19.629999,21.052662,148.881302
15725,341.062500,1014.577820,19.639999,21.052662,148.694107
15785,341.062500,1014.577820,19.639999,21.052662,148.694107
15861,341.062500,1014.561279,19.629999,21.052662,148.830795
15893,341.062500,1014.574219,19.650000,20.584518,148.723679
15955,339.687500,1014.574219,19.650000,21.520805,148.723679
16015,340.562500,1014.564087,19.639999,21.520805,148.807846
16076,341.187500,1014.582825,19.650000,21.520805,148.652267
16137,341.687500,1014.582825,19.650000,21.052662,148.652267
16198,342.125000,1014.567322,19.639999,21.520805,148.780807
16259,342.125000,1014.567322,19.639999,21.520805,148.780807
16319,342.312500,1014.587341,19.639999,21.520805,148.615036
16410,342.312500,1014.587036,19.650000,21.052662,148.617584
16460,342.125000,1014.587036,19.650000,21.520805,148.617584
16536,342.625000,1014.587341,19.639999,21.052662,148.615036
16581,342.125000,1014.599243,19.639999,21.520805,148.516602
16654,342.625000,1014.599243,19.639999,21.052662,148.516602
16704,341.812500,1014.534668,19.639999,20.584518,149.051666
16774,342.312500,1014.534668,19.639999,21.052662,148.687469
16825,342.875000,1014.578613,19.639999,21.052662,148.687469
16902,342.875000,1014.588745,19.650000,21.052662,148.603302
16934,342.875000,1014.588745,19.650000,21.052662,148.603302
16995,342.312500,1014.584717,19.639999,21.052662,148.636978
