timestamp,compass,pressure,temperatureAmbient,temperatureCPU,altitude
4107,350.625000,1013.711121,19.559999,16.839434,155.878799
4630,350.625000,1013.708435,19.580000,18.711975,155.900757
5147,350.625000,1013.750488,19.590000,18.711975,155.552139
5664,350.625000,1013.712524,19.600000,18.711975,155.867065
6200,350.625000,1013.724365,19.610001,18.711975,155.769073
6718,350.625000,1013.705261,19.610001,18.711975,155.927292
7235,350.625000,1013.729431,19.620001,19.180119,155.726700
7752,350.625000,1013.723267,19.629999,19.180119,155.777740
8300,350.625000,1013.710144,19.629999,19.180119,155.886978
8822,350.625000,1013.732056,19.639999,19.180119,155.705261
9351,350.625000,1013.699036,19.639999,19.180119,155.978851
9881,350.625000,1013.697998,19.650000,19.180119,155.987518
10442,350.625000,1013.709045,19.660000,19.180119,155.695572
10992,350.625000,1013.714233,19.670000,19.180119,155.852768
11557,350.625000,1013.731384,19.670000,19.180119,155.710876
12111,352.312500,1013.663879,19.680000,19.180119,156.270309
12657,352.312500,1013.683105,19.690001,19.180119,156.111053
13215,352.312500,1013.700317,19.690001,19.180119,155.968124
13768,352.312500,1013.733276,19.700001,19.648264,155.695053
14325,352.312500,1013.707275,19.709999,19.648264,155.968124
14881,352.312500,1013.691589,19.709999,19.180119,156.040604
15433,352.312500,1013.699280,19.719999,19.648264,155.976807
15985,352.312500,1013.685486,19.719999,19.180119,156.091141
16541,352.312500,1013.694153,19.719999,19.648264,156.019165
17097,351.750000,1013.695801,19.730000,19.648264,156.005905
17662,352.750000,1013.705322,19.730000,19.180119,155.926788
18206,352.750000,1013.724854,19.740000,19.648264,155.764984
18753,352.750000,1013.681702,19.740000,19.648264,156.122787
19310,352.750000,1013.692810,19.740000,19.180119,156.030396
19869,352.750000,1013.712830,19.750000,19.648264,155.864517
20418,352.750000,1013.703918,19.760000,19.648264,155.938522
20981,352.750000,1013.704712,19.770000,19.648264,155.931885
21537,352.750000,1013.711792,19.770000,19.648264,155.873184
22092,352.750000,1013.708923,19.770000,19.648264,155.897186
22646,352.750000,1013.710876,19.770000,19.648264,155.880844
23202,352.750000,1013.727356,19.770000,19.648264,155.744049
23768,352.750000,1013.730408,19.790001,19.648264,155.718536
24328,352.750000,1013.702881,19.780001,20.116373,155.947205
24886,352.750000,1013.701111,19.780001,19.648264,155.961487
25446,352.750000,1013.729431,19.790001,19.648264,155.726700
26002,352.750000,1013.716553,19.790001,19.648264,155.833893
26555,352.750000,1013.718262,19.799999,20.116373,155.819595
27113,352.750000,1013.702026,19.790001,19.648264,155.954346
27674,352.750000,1013.711121,19.809999,19.648264,155.878799
28232,352.750000,1013.700134,19.799999,20.116373,155.969666
28789,352.750000,1013.723145,19.809999,20.116373,155.778763
29351,352.750000,1013.695618,19.809999,19.648264,156.007431
29908,352.750000,1013.700928,19.799999,20.116373,155.963028
30467,352.750000,1013.684448,19.799999,20.116373,156.099823
31025,352.750000,1013.694702,19.809999,20.116373,156.015091
31584,352.750000,1013.737061,19.820000,20.116373,155.663406
32139,352.750000,1013.717041,19.820000,19.648264,155.829803
32698,352.750000,1013.717163,19.820000,19.648264,155.828781
33259,352.750000,1013.709351,19.820000,20.116373,155.893600
33821,352.750000,1013.692993,19.820000,20.116373,156.028870
34375,352.750000,1013.711731,19.830000,20.116373,155.873703
34934,354.250000,1013.708435,19.820000,20.116373,155.900757
35492,353.500000,1013.690308,19.820000,20.116373,156.051331
36051,353.500000,1013.724854,19.840000,20.116373,155.764984
36608,353.500000,1013.734070,19.830000,20.116373,155.688416
37167,353.500000,1013.738586,19.840000,20.116373,155.651169
37722,353.500000,1013.722900,19.830000,20.116373,155.780807
38283,353.500000,1013.730652,19.830000,20.116373,155.716492
38840,353.500000,1013.697815,19.830000,20.116373,155.989059
39395,353.500000,1013.727356,19.840000,20.116373,155.744049
39952,353.500000,1013.715210,19.840000,20.116373,155.844604
40514,353.500000,1013.748779,19.850000,20.116373,155.566437
41072,353.500000,1013.752808,19.850000,20.116373,155.533264
41629,353.500000,1013.740845,19.850000,20.116373,155.632278
42186,353.500000,1013.691711,19.850000,20.116373,156.039581
42745,353.500000,1013.727783,19.850000,20.116373,155.740479
43302,353.500000,1013.727722,19.860001,20.116373,155.740997
43860,353.500000,1013.736328,19.860001,20.116373,155.669540
44422,353.500000,1013.686401,19.860001,20.116373,156.083481
44980,353.500000,1013.729370,19.860001,20.116373,155.727219
45540,353.500000,1013.700073,19.860001,20.116373,155.970169
46096,353.500000,1013.707031,19.870001,20.116373,155.912491
46655,353.500000,1013.728699,19.870001,20.116373,155.732834
47213,353.500000,1013.713928,19.870001,20.116373,155.855331
47771,353.500000,1013.730469,19.870001,20.116373,155.718018
48326,353.500000,1013.731079,19.870001,20.116373,155.713425
48885,353.500000,1013.744080,19.870001,20.584518,155.605225
49446,353.500000,1013.732056,19.879999,20.584518,155.705261
50002,353.500000,1013.690552,19.870001,20.116373,156.049286
50557,353.500000,1013.706116,19.879999,20.116373,155.920151
51112,353.500000,1013.706848,19.870001,20.584518,155.914032
51666,353.500000,1013.706116,19.879999,20.584518,155.920151
52218,353.500000,1013.705933,19.879999,20.116373,155.921677
52780,353.500000,1013.733765,19.879999,20.116373,155.690979
53338,353.500000,1013.784668,19.879999,20.116373,155.598587
53896,353.500000,1013.726563,19.889999,20.584518,155.750687
54452,353.500000,1013.707764,19.889999,20.116373,155.906372
55000,353.500000,1013.748291,19.889999,20.584518,155.570511
55555,353.500000,1013.736877,19.900000,20.584518,155.664948
56105,353.500000,1013.720459,19.889999,20.584518,155.801224
56660,353.500000,1013.705994,19.889999,20.584518,155.921173
57212,353.500000,1013.735107,19.900000,20.116373,155.679749
57768,353.500000,1013.739380,19.900000,20.584518,155.644531
58319,353.500000,1013.711731,19.900000,20.584518,155.873703
58873,353.500000,1013.714355,19.900000,20.584518,155.851761
59438,353.500000,1013.715149,19.900000,20.584518,155.845123
59995,353.500000,1013.749817,19.900000,20.584518,155.557755
60549,353.500000,1013.724792,19.910000,20.584518,155.765488
61108,353.500000,1013.723999,19.900000,20.584518,155.772125
61661,353.500000,1013.737671,19.910000,20.116373,155.658310
62222,353.500000,1013.692871,19.900000,20.116373,156.029892
62769,353.500000,1013.716064,19.910000,20.584518,155.837463
63327,353.500000,1013.723999,19.900000,20.116373,155.772125
63880,353.500000,1013.713623,19.900000,20.584518,155.857880
64428,353.500000,1013.716858,19.910000,20.584518,155.831329
64981,353.500000,1013.722839,19.920000,20.584518,155.781311
65538,353.500000,1013.722046,19.910000,20.584518,155.787949
66094,353.500000,1013.732056,19.920000,20.584518,155.705261
66653,353.500000,1013.708130,19.910000,20.584518,155.903305
67214,353.500000,1013.714783,19.920000,20.584518,155.848175
