timestamp,compass,pressure,temperatureAmbient,temperatureCPU,altitude
46292,173.875000,101718.453125,19.840000,19.648264,127.114784
46328,171.625000,101716.289063,19.840000,21.052662,127.293961
46390,161.500000,101715.929688,19.850000,21.052662,127.323479
46451,86.562500,101715.929688,19.850000,21.052662,127.323479
46514,43.937500,101716.804688,19.840000,21.052662,127.251198
46575,19.187500,101716.890625,19.840000,21.052662,127.244072
46638,354.625000,101716.890625,19.840000,20.584518,127.244072
46698,315.000000,101717.421875,19.840000,21.052662,127.200302
46761,310.062500,101717.421875,19.840000,20.584518,127.200302
46823,304.875000,101717.671875,19.840000,20.584518,127.179428
46885,303.125000,101717.156250,19.840000,21.052662,127.222183
46947,311.750000,101717.156250,19.840000,21.052662,127.222183
47009,331.062500,101717.218750,19.830000,21.052662,127.217094
47071,356.500000,101716.804688,19.840000,21.052662,127.251198
47133,22.125000,101716.804688,19.840000,21.052662,127.251198
47194,51.000000,101718.796875,19.840000,21.052662,127.086281
47257,106.500000,101718.953125,19.840000,20.584518,127.073555
47319,131.250000,101718.953125,19.840000,21.052662,127.073555
47381,172.812500,101718.250000,19.830000,20.584518,127.131584
47442,190.625000,101718.609375,19.830000,21.052662,127.102058
47505,214.250000,101718.609375,19.840000,21.052662,127.102058
47567,234.937500,101719.484375,19.840000,21.052662,127.029785
47629,265.750000,101719.484375,19.840000,20.584518,127.029785
47691,287.062500,101717.070313,19.840000,20.584518,127.229309
47752,298.250000,101716.289063,19.840000,21.052662,127.293961
47815,300.937500,101716.289063,19.840000,20.584518,127.293961
47877,300.937500,101716.875000,19.830000,21.052662,127.245094
47939,300.937500,101720.351563,19.840000,20.584518,126.958015
48000,300.937500,101720.351563,19.840000,21.052662,126.958015
48062,299.187500,101719.468750,19.830000,21.052662,127.030800
48125,251.000000,101716.804688,19.840000,20.584518,127.251198
48187,234.687500,101716.804688,19.840000,20.584518,127.251198
48247,243.375000,101716.195313,19.830000,20.584518,127.301590
48310,247.312500,101713.953125,19.830000,20.584518,127.452263
48372,245.250000,101714.375000,19.830000,20.584518,127.452263
48434,236.250000,101719.906250,19.830000,20.584518,126.994659
48496,227.562500,101719.906250,19.830000,20.584518,126.994659
48559,229.062500,101717.070313,19.820000,20.584518,127.229309
48621,224.500000,101716.453125,19.830000,20.584518,127.280212
48683,233.250000,101716.453125,19.830000,20.584518,127.280212
48745,235.750000,101715.593750,19.830000,20.584518,127.351479
48807,246.125000,101717.828125,19.830000,20.584518,127.166702
48868,249.000000,101717.828125,19.830000,20.584518,127.166702
48931,239.562500,101716.375000,19.820000,20.584518,127.286835
48993,239.750000,101717.062500,19.830000,20.584518,127.229820
49055,236.500000,101717.062500,19.830000,21.052662,127.229820
49117,236.250000,101716.984375,19.820000,20.584518,127.235931
49179,238.062500,101718.718750,19.820000,20.584518,127.057777
49241,243.375000,101719.140625,19.820000,20.584518,127.057777
49302,245.312500,101716.718750,19.820000,21.052662,127.258324
49365,243.812500,101716.718750,19.820000,21.052662,127.258324
49428,245.750000,101715.437500,19.820000,20.584518,127.364204
49490,246.062500,101715.421875,19.830000,21.052662,127.365219
49551,232.937500,101715.421875,19.830000,20.584518,127.365219
49613,240.187500,101714.234375,19.820000,21.052662,127.463966
49675,255.375000,101715.343750,19.820000,20.584518,127.371834
49737,260.500000,101715.343750,19.820000,21.052662,127.371834
49798,248.312500,101713.953125,19.809999,20.584518,127.486877
49860,247.687500,101716.296875,19.820000,20.584518,127.293449
49922,249.500000,101716.296875,19.820000,21.052662,127.293449
49984,250.562500,101714.125000,19.809999,20.584518,127.473129
50046,252.187500,101714.125000,19.809999,21.052662,127.201317
50108,258.687500,101718.289063,19.820000,20.584518,127.128532
50170,262.437500,101718.718750,19.820000,20.584518,127.092896
50233,270.937500,101718.718750,19.820000,20.584518,127.092896
50296,275.687500,101719.125000,19.809999,20.584518,127.059303
50358,289.875000,101718.460938,19.820000,20.584518,127.114273
50420,294.250000,101718.460938,19.820000,20.584518,127.114273
50483,293.062500,101713.546875,19.820000,21.052662,127.520470
50545,294.062500,101717.343750,19.820000,21.052662,127.206406
