timestamp,compass,pressure,temperatureAmbient,temperatureCPU,altitude
3941,2.625000,1014.376343,21.160000,19.648264,150.363678
4463,2.625000,1014.367737,21.160000,20.584518,150.707520
4996,2.625000,1014.382996,21.180000,21.052662,150.308578
5510,2.625000,1014.372559,21.190001,21.052662,150.395309
6024,2.625000,1014.356689,21.209999,21.052662,150.526413
6541,2.625000,1014.346497,21.200001,21.052662,150.611099
7056,2.625000,1014.380005,21.209999,21.052662,150.333572
7576,2.625000,1014.359985,21.219999,21.052662,150.499374
8092,2.625000,1014.359863,21.230000,21.520805,150.500397
8611,2.625000,1014.387329,21.230000,21.520805,150.272873
9123,2.625000,1014.352112,21.230000,21.520805,150.564682
9646,2.625000,1014.344849,21.240000,21.520805,150.624878
10158,2.625000,1014.342041,21.250000,21.520805,150.647827
10680,2.625000,1014.346558,21.250000,21.520805,150.610596
11192,2.625000,1014.330994,21.250000,21.052662,150.739655
11715,2.625000,1014.359375,21.260000,21.520805,150.504471
12227,2.625000,1014.354736,21.270000,21.520805,150.542740
12750,2.625000,1014.357239,21.270000,21.520805,150.521820
13263,1.750000,1014.362671,21.280001,21.520805,150.476929
13776,2.625000,1014.354614,21.280001,21.520805,150.543762
14288,2.625000,1014.373596,21.280001,21.520805,150.386627
14801,2.625000,1014.369995,21.290001,21.520805,150.416214
15321,2.625000,1014.369995,21.299999,21.520805,150.416214
15834,2.625000,1014.358887,21.299999,21.520805,150.508560
16355,2.625000,1014.356079,21.299999,21.520805,150.531509
16867,2.625000,1014.364685,21.309999,21.988949,150.646805
17389,2.625000,1014.374695,21.320000,21.988949,150.377457
17901,2.625000,1014.384155,21.320000,21.520805,150.298889
18425,2.625000,1014.372192,21.309999,22.457060,150.398361
18937,2.625000,1014.352173,21.320000,22.457060,150.564163
19459,2.625000,1014.364197,21.330000,21.520805,150.464172
19971,2.625000,1014.391846,21.330000,22.457060,150.235123
20494,2.625000,1014.362244,21.340000,22.457060,150.480499
21006,2.625000,1014.382202,21.330000,22.457060,150.315216
21529,2.625000,1014.334717,21.330000,22.457060,150.708542
22040,2.625000,1014.410767,21.340000,22.457060,150.078506
22579,2.625000,1014.378601,21.350000,21.988949,150.344803
23101,2.625000,1014.367432,21.350000,22.457060,150.437653
23622,2.625000,1014.376099,21.350000,22.457060,150.365723
24182,2.625000,1014.352783,21.340000,21.988949,150.559067
24755,2.625000,1014.395020,21.350000,22.457060,150.209106
25314,2.625000,1014.371582,21.350000,22.457060,150.402954
25863,2.625000,1014.361084,21.350000,22.457060,150.490189
27235,2.625000,1014.367981,21.360001,22.457060,150.433060
27747,2.625000,1014.360168,21.370001,22.457060,150.497849
28264,2.625000,1014.365417,21.370001,22.457060,150.454483
