timestamp,compass,pressure,temperatureAmbient,temperatureCPU,altitude
4059,243.562500,1014.811279,19.420000,19.648264,146.759598
4093,243.437500,1014.782654,19.420000,19.180119,146.996750
4346,243.562500,1014.795654,19.420000,19.648264,146.889145
4624,243.562500,1014.797974,19.410000,20.116373,146.869766
4826,243.562500,1014.796509,19.420000,20.116373,146.882004
5028,243.562500,1014.798218,19.420000,19.648264,146.867722
5231,243.562500,1014.800781,19.420000,20.116373,146.718292
5442,243.562500,1014.839539,19.420000,20.116373,146.525528
5647,243.562500,1014.811890,19.420000,19.648264,146.754501
5853,243.562500,1014.797180,19.430000,19.648264,146.876389
6065,243.562500,1014.801575,19.420000,19.648264,146.839676
6266,243.562500,1014.817017,19.420000,20.584518,146.712173
6473,243.562500,1014.795471,19.430000,19.648264,146.890671
6674,243.562500,1014.790283,19.430000,20.584518,146.933502
6879,243.562500,1014.799561,19.430000,20.116373,146.856506
7081,243.562500,1014.807373,19.430000,20.584518,146.791733
7285,243.562500,1014.783264,19.430000,19.648264,146.991638
7492,243.562500,1014.804871,19.430000,20.116373,146.812637
7694,243.562500,1014.791870,19.430000,19.648264,146.920242
7896,243.562500,1014.789246,19.430000,19.648264,146.942169
8101,243.562500,1014.827332,19.430000,20.116373,146.626511
8316,243.562500,1014.796875,19.440001,19.648264,146.878937
8520,243.562500,1014.781555,19.430000,20.116373,147.005920
8723,243.937500,1014.795166,19.440001,19.648264,146.893219
8928,241.125000,1014.763489,19.440001,20.116373,147.155350
9132,241.125000,1014.782471,19.440001,20.116373,146.998276
9333,241.125000,1014.818604,19.430000,19.648264,146.698914
9542,241.125000,1014.801270,19.430000,20.584518,146.842224
9746,241.125000,1014.819397,19.440001,19.648264,146.692291
9953,241.125000,1014.817017,19.440001,19.648264,146.712173
10158,241.125000,1014.809204,19.440001,20.116373,146.776947
10363,241.125000,1014.813416,19.440001,20.584518,146.741760
10570,241.125000,1014.803101,19.440001,20.116373,146.827438
10776,241.125000,1014.840942,19.450001,20.116373,146.513809
10977,241.125000,1014.791077,19.440001,20.584518,146.926880
11185,241.125000,1014.793701,19.440001,19.648264,146.904953
11385,241.125000,1014.823730,19.440001,19.648264,146.656586
11589,241.125000,1014.796875,19.440001,19.648264,146.878937
11791,241.125000,1014.789246,19.450001,20.116373,146.942169
11995,241.125000,1014.817749,19.450001,19.648264,146.706055
12200,241.125000,1014.789307,19.440001,19.648264,146.941666
12401,241.125000,1014.804871,19.440001,20.116373,146.812637
12604,241.125000,1014.785889,19.440001,20.116373,146.969711
12804,241.125000,1014.773621,19.450001,20.584518,147.071716
13014,241.125000,1014.780518,19.450001,20.116373,147.014587
13219,241.125000,1014.790771,19.459999,20.584518,146.929428
13426,241.125000,1014.807190,19.450001,20.116373,146.793259
13630,241.125000,1014.807190,19.450001,19.648264,146.943710
13833,241.125000,1014.796875,19.450001,20.116373,146.878937
14043,241.125000,1014.784668,19.459999,19.648264,146.979919
14249,241.125000,1014.815796,19.459999,20.116373,146.721863
14452,241.125000,1014.792480,19.459999,19.648264,146.915146
14655,241.125000,1014.804504,19.459999,19.648264,146.815704
14860,241.125000,1014.801941,19.459999,20.116373,146.837128
15061,241.125000,1014.801941,19.459999,19.648264,146.837128
15262,241.125000,1014.789246,19.459999,20.116373,146.942169
15468,241.125000,1014.814087,19.459999,20.116373,146.736145
15702,241.125000,1014.818604,19.459999,20.116373,146.698914
15894,241.125000,1014.822021,19.459999,20.116373,146.670364
16084,241.125000,1014.803650,19.459999,19.648264,146.822845
16291,241.125000,1014.809753,19.459999,19.648264,146.772354
16493,241.125000,1014.792480,19.459999,19.648264,146.915146
16695,241.125000,1014.827820,19.459999,20.116373,146.622421
16896,241.125000,1014.829529,19.459999,19.648264,146.608139
17103,241.125000,1014.846252,19.459999,20.116373,146.469940
17303,241.125000,1014.800232,19.459999,20.584518,146.850891
17506,241.125000,1014.797913,19.459999,20.116373,146.870270
17720,241.125000,1014.831482,19.459999,20.584518,146.592331
17937,241.125000,1014.845337,19.459999,20.584518,146.477081
18128,241.125000,1014.794434,19.459999,20.116373,146.898834
18338,241.125000,1014.798645,19.459999,20.116373,146.864151
18536,241.125000,1014.803101,19.459999,20.116373,146.827438
18747,241.125000,1014.799622,19.459999,20.584518,146.855988
18938,241.125000,1014.808838,19.459999,20.584518,146.779495
19146,241.125000,1014.833191,19.459999,19.648264,146.578064
19342,241.125000,1014.831482,19.459999,20.584518,146.592331
19543,241.125000,1014.789246,19.459999,20.116373,146.942169
