timestamp,compass,pressure,temperatureAmbient,temperatureCPU,altitude
3556,357.437500,1014.374634,21.889999,24.329636,150.377960
3830,357.437500,1014.360962,21.889999,23.861492,150.491211
4114,357.437500,1014.343567,21.889999,24.329636,150.635590
4381,357.437500,1014.377502,21.900000,24.329636,150.353989
4646,357.437500,1014.406738,21.900000,24.329636,150.111664
4920,357.437500,1014.361694,21.900000,24.329636,150.485092
5187,357.437500,1014.380005,21.900000,24.329636,150.333572
5460,357.437500,1014.383301,21.889999,24.329636,150.306030
5760,357.437500,1014.379822,21.889999,24.329636,150.335114
6026,357.437500,1014.399048,21.900000,23.861492,150.175430
6290,357.437500,1014.370361,21.889999,23.861492,150.413162
6557,357.437500,1014.363464,21.900000,24.329636,150.470291
6822,357.437500,1014.385925,21.900000,24.329636,150.284088
7087,357.437500,1014.372253,21.900000,24.329636,150.397858
7353,357.437500,1014.377258,21.900000,24.329636,150.356018
7619,357.437500,1014.336731,21.889999,24.329636,150.692215
7902,357.437500,1014.398926,21.889999,24.329636,150.176453
8177,357.437500,1014.383301,21.889999,24.329636,150.306030
8451,357.437500,1014.395630,21.900000,24.329636,150.203995
8726,357.437500,1014.370544,21.900000,24.329636,150.411636
9000,357.437500,1014.392090,21.900000,24.329636,150.233078
9280,357.437500,1014.399048,21.900000,24.329636,150.175430
9559,357.437500,1014.353271,21.889999,24.329636,150.554977
9833,357.437500,1014.350525,21.889999,24.329636,150.649368
10108,357.437500,1014.381714,21.900000,24.329636,150.319290
10376,357.437500,1014.367798,21.900000,24.329636,150.434586
10647,357.437500,1014.370544,21.900000,24.329636,150.411636
10912,357.437500,1014.355774,21.889999,24.329636,150.534073
11188,357.437500,1014.357483,21.889999,24.329636,150.520294
11455,357.437500,1014.373840,21.889999,24.329636,150.384598
11728,357.437500,1014.366882,21.889999,24.329636,150.442245
11994,357.437500,1014.376404,21.889999,24.329636,150.363159
12267,357.437500,1014.398254,21.900000,24.329636,150.182068
12551,357.437500,1014.396301,21.900000,24.329636,150.198395
12832,357.437500,1014.361694,21.900000,24.797745,150.485092
13105,357.437500,1014.362488,21.900000,24.329636,150.478455
13386,357.437500,1014.366089,21.900000,24.329636,150.305008
13665,357.437500,1014.375793,21.900000,24.329636,150.368271
13942,357.437500,1014.367676,21.900000,23.861492,150.435608
14220,357.437500,1014.368591,21.900000,24.329636,150.427948
14503,357.437500,1014.367676,21.889999,24.329636,150.435608
14780,357.437500,1014.356689,21.900000,24.329636,150.282562
15048,357.437500,1014.392090,21.900000,24.329636,150.233078
15315,357.437500,1014.378113,21.900000,23.861492,150.348877
15579,357.437500,1014.377258,21.900000,24.329636,150.356018
15845,357.437500,1014.341736,21.889999,24.329636,150.650375
16110,357.437500,1014.351318,21.900000,24.329636,150.571304
16377,357.437500,1014.362488,21.889999,24.329636,150.478455
16644,357.437500,1014.384216,21.900000,24.329636,150.298370
16910,357.437500,1014.367004,21.900000,23.861492,150.441223
17197,357.437500,1014.372864,21.889999,24.329636,150.392761
17474,357.437500,1014.358459,21.900000,24.329636,150.512131
17748,357.437500,1014.335693,21.900000,24.329636,150.700882
18024,357.437500,1014.338440,21.900000,24.329636,150.677933
18297,357.437500,1014.373840,21.900000,24.329636,150.384598
18577,357.437500,1014.374756,21.900000,24.329636,150.376938
18850,357.437500,1014.374084,21.900000,24.329636,150.382553
19128,357.437500,1014.376404,21.889999,24.329636,150.363159
19396,357.437500,1014.385925,21.900000,24.329636,150.284088
19661,357.437500,1014.374756,21.900000,24.329636,150.376938
19936,357.437500,1014.391113,21.900000,24.329636,150.241241
20201,357.437500,1014.363464,21.889999,24.329636,150.470291
20475,357.437500,1014.371155,21.889999,24.797745,150.406525
20740,357.437500,1014.360962,21.900000,24.329636,150.491211
21014,357.437500,1014.365967,21.889999,24.329636,150.449890
21280,357.437500,1014.371155,21.889999,24.329636,150.406525
21553,357.437500,1014.313965,21.889999,23.861492,150.880981
21836,357.437500,1014.345154,21.889999,24.329636,150.134109
22111,357.437500,1014.371277,21.900000,23.861492,150.405502
22376,357.437500,1014.372131,21.900000,24.329636,150.398880
22646,357.437500,1014.378113,21.900000,24.329636,150.348877
22911,357.437500,1014.364380,21.900000,24.329636,150.462646
23187,357.437500,1014.361877,21.900000,24.329636,150.483566
23451,357.437500,1014.380798,21.900000,24.329636,150.326950
23726,357.437500,1014.384399,21.900000,24.329636,150.296844
23993,357.437500,1014.348572,21.889999,24.329636,150.593750
24266,357.437500,1014.377502,21.900000,24.329636,150.353989
24531,357.437500,1014.371094,21.889999,24.797745,150.407043
24796,357.437500,1014.352295,21.900000,24.329636,150.563141
25063,357.437500,1014.392639,21.910000,23.861492,150.228485
25329,357.437500,1014.363464,21.900000,24.329636,150.470291
25594,357.437500,1014.376343,21.900000,24.329636,150.363678
25859,357.437500,1014.372253,21.900000,24.329636,150.353989
26125,357.437500,1014.353882,21.889999,24.329636,150.549881
26400,357.437500,1014.365173,21.900000,24.329636,150.456528
26665,357.437500,1014.388428,21.900000,24.329636,150.263687
26940,357.437500,1014.393616,21.900000,24.329636,150.220322
27206,357.437500,1014.393616,21.900000,24.329636,150.220322
27479,357.437500,1014.378113,21.900000,24.329636,150.348877
27745,357.437500,1014.389221,21.910000,24.329636,150.257050
28010,357.437500,1014.379089,21.900000,24.329636,150.340714
28275,357.437500,1014.369446,21.889999,24.329636,150.420807
28542,357.437500,1014.356689,21.900000,24.329636,150.526413
28813,357.437500,1014.363586,21.900000,23.861492,150.469284
29079,357.437500,1014.354919,21.900000,24.329636,150.507034
29344,357.437500,1014.385010,21.889999,24.329636,150.291748
29609,357.437500,1014.349548,21.900000,24.329636,150.585587
29875,357.437500,1014.372864,21.900000,23.861492,150.392761
30140,357.437500,1014.376343,21.900000,24.329636,150.363678
30405,357.437500,1014.365967,21.889999,24.329636,150.449890
30673,357.437500,1014.370544,21.900000,24.329636,150.411636
30945,358.187500,1014.371277,21.900000,24.329636,150.405502
31211,357.250000,1014.372253,21.900000,24.329636,150.421326
31484,357.250000,1014.408264,21.910000,24.329636,150.098907
31752,357.250000,1014.368591,21.900000,24.329636,150.427948
32024,357.250000,1014.358276,21.900000,24.329636,150.513657
32290,357.250000,1014.366882,21.900000,24.329636,150.442245
32555,357.250000,1014.364197,21.900000,24.329636,150.464172
32820,357.250000,1014.333191,21.900000,24.329636,150.721298
33088,357.250000,1014.385132,21.900000,24.329636,150.290726
33360,357.250000,1014.353027,21.900000,24.329636,150.557022
33626,357.250000,1014.381714,21.900000,24.329636,150.319290
33900,357.250000,1014.360779,21.900000,24.329636,150.492737
34165,357.250000,1014.354004,21.900000,24.329636,150.548859
34439,357.250000,1014.356323,21.910000,24.329636,150.529480
34704,357.250000,1014.384033,21.910000,24.329636,150.299911
34978,357.250000,1014.359741,21.910000,24.329636,150.501419
35247,357.250000,1014.359741,21.910000,23.861492,150.501419
35518,357.250000,1014.368591,21.900000,24.329636,150.427948
35784,357.250000,1014.372864,21.900000,23.861492,150.392761
36049,357.250000,1014.352783,21.910000,24.329636,150.559067
36314,357.250000,1014.365295,21.900000,24.329636,150.455505
36579,357.250000,1014.320313,21.900000,24.329636,150.827927
36844,357.250000,1014.373047,21.900000,24.329636,150.391220
37109,357.250000,1014.346741,21.910000,24.329636,150.609055
37375,357.250000,1014.331238,21.900000,24.329636,150.737625
37650,357.250000,1014.377136,21.910000,24.329636,150.357040
37915,357.250000,1014.353821,21.900000,24.329636,150.550385
38180,357.250000,1014.380615,21.910000,24.329636,150.328476
38476,357.250000,1014.368591,21.900000,24.329636,150.427948
38741,357.250000,1014.380615,21.910000,23.861492,150.328476
39006,357.250000,1014.374756,21.900000,24.329636,150.376938
39278,357.250000,1014.375366,21.910000,24.329636,150.371841
39543,357.250000,1014.381592,21.900000,24.329636,150.320312
39828,357.250000,1014.342529,21.910000,24.329636,150.643753
40101,357.250000,1014.385620,21.910000,24.329636,150.286636
40379,357.250000,1014.337280,21.910000,24.329636,150.687622
40652,357.250000,1014.380798,21.900000,24.329636,150.326950
40926,357.250000,1014.367798,21.900000,24.329636,150.434586
41199,357.250000,1014.324524,21.900000,24.329636,150.650375
41478,357.250000,1014.358032,21.910000,24.329636,150.515701
41751,357.250000,1014.365784,21.910000,24.329636,150.451416
42019,357.250000,1014.359985,21.900000,24.329636,150.499374
42291,357.250000,1014.367798,21.900000,24.329636,150.434586
42559,357.250000,1014.365173,21.900000,24.329636,150.456528
42827,357.250000,1014.368591,21.900000,24.329636,150.427948
43098,357.250000,1014.371887,21.910000,24.329636,150.400406
43369,357.250000,1014.357483,21.900000,24.329636,150.520294
43637,357.250000,1014.373413,21.910000,24.329636,150.388168
43910,357.250000,1014.369202,21.910000,23.861492,150.422852
44177,357.250000,1014.377869,21.910000,23.861492,150.350922
