Timestamp,X-Position,Y-Position,Z-Position,Heading Velocity,Descent Velocity,Pressure,Temperature
2340,-0.000024,-0.000023,-0.000022,-0.004809,-21.666646,1013.396240,23.870000
2384,-0.000022,-0.000001,-0.000043,0.000304,1.056910,1013.397644,23.879999
2440,0.000002,0.000022,-0.000098,0.004940,-9.512187,1013.386230,23.879999
2486,0.000063,0.000077,-0.000072,0.012915,0.000000,1013.386230,23.879999
2528,0.000089,0.000086,0.000011,0.005549,-13.739825,1013.369445,23.889999
2570,0.000093,0.000100,0.000121,0.000867,0.000000,1013.369445,23.889999
2611,0.000090,0.000083,0.000221,-0.000659,23.252010,1013.397338,23.889999
2651,0.000080,0.000041,0.000303,-0.002216,0.000000,1013.397338,23.889999
2692,0.000107,-0.000001,0.000327,0.006027,0.000000,1013.397338,23.889999
2728,0.000142,-0.000043,0.000325,0.007766,-13.211370,1013.381469,23.899999
2770,0.000140,-0.000085,0.000374,-0.000340,0.000000,1013.381469,23.899999
2806,0.000087,-0.000159,0.000504,-0.012076,11.626006,1013.395385,23.899999
2844,-0.000016,-0.000242,0.000710,-0.023639,0.000000,1013.395385,23.899999
2900,-0.000177,-0.000240,0.000984,-0.036427,0.000000,1013.395385,23.899999
2941,-0.000298,-0.000241,0.001196,-0.027026,-17.439008,1013.374511,23.899999
2982,-0.000311,-0.000248,0.001447,-0.002876,0.000000,1013.374511,23.899999
3027,-0.000329,-0.000226,0.001684,-0.003801,13.211370,1013.390686,23.899999
3087,-0.000403,-0.000175,0.001788,-0.015741,0.000000,1013.390686,23.899999
3142,-0.000358,-0.000065,0.001826,0.009432,-4.227638,1013.385498,23.899999
3197,-0.000201,-0.000069,0.001783,0.032140,14.268280,1013.402648,23.909999
3239,-0.000115,-0.000176,0.001735,0.017564,0.000000,1013.402648,23.909999
3297,-0.000114,-0.000213,0.001740,0.000203,10.040641,1013.419372,23.909999
3340,-0.000003,-0.000301,0.001643,0.022587,3.699183,1013.419372,23.909999
3382,-0.000031,-0.000353,0.001586,-0.005601,0.000000,1013.419372,23.909999
3426,-0.000039,-0.000470,0.001546,-0.001635,20.609737,1013.443725,23.909999
3478,-0.000099,-0.000429,0.001506,-0.012249,0.000000,1013.443725,23.909999
3518,-0.000092,-0.000399,0.001427,0.001322,15.325189,1013.462585,23.920000
3555,-0.000117,-0.000419,0.001383,-0.005076,0.000000,1013.462585,23.920000
3593,-0.000150,-0.000409,0.001373,-0.006681,2.113819,1013.465087,23.920000
3631,-0.000166,-0.000347,0.001365,-0.003231,0.000000,1013.465087,23.920000
3666,-0.000137,-0.000335,0.001357,0.006048,0.000000,1013.465087,23.920000
3704,-0.000125,-0.000278,0.001322,0.002315,-7.926822,1013.455627,23.920000
3742,-0.000119,-0.000253,0.001288,0.001206,0.000000,1013.455627,23.920000
3786,-0.000141,-0.000207,0.001238,-0.004314,33.292652,1013.495361,23.920000
3822,-0.000128,-0.000138,0.001161,0.002607,0.000000,1013.495361,23.920000
3861,-0.000103,-0.000129,0.001061,0.004909,0.000000,1013.495361,23.920000
3899,-0.000140,-0.000129,0.000985,-0.007307,4.227638,1013.500305,23.930000
3935,-0.000131,-0.000150,0.000925,0.001801,0.000000,1013.500305,23.930000
3972,-0.000110,-0.000128,0.000885,0.004101,-11.626006,1013.486389,23.930000
4009,-0.000123,-0.000100,0.000791,-0.002600,0.000000,1013.486389,23.930000
4051,-0.000127,-0.000075,0.000715,-0.000800,0.000000,1013.486389,23.930000
4087,-0.000102,-0.000100,0.000656,0.005102,8.455277,1013.496887,23.930000
4124,-0.000092,-0.000113,0.000545,0.002001,0.000000,1013.496887,23.930000
4160,-0.000086,-0.000149,0.000497,0.001101,0.000000,1013.515014,23.930000
4197,-0.000096,-0.000178,0.000437,-0.001902,15.325189,1013.515014,23.930000
4234,-0.000099,-0.000197,0.000406,-0.000701,0.000000,1013.515014,23.930000
4270,-0.000064,-0.000201,0.000380,0.007005,13.211370,1013.530761,23.930000
4314,0.000000,-0.000184,0.000031,0.012907,0.000000,1013.530761,23.930000
4353,0.000002,-0.000189,-0.000039,0.000300,0.000000,1013.530761,23.930000
4391,-0.000002,-0.000188,-0.000058,-0.000701,-15.325189,1013.512268,23.930000
4428,0.000003,-0.000173,-0.000049,0.000900,0.000000,1013.512268,23.930000
4475,-0.000002,-0.000171,-0.000069,-0.000900,-26.422739,1013.481079,23.940000
4512,0.000002,-0.000165,-0.000061,0.000800,0.000000,1013.481079,23.940000
4554,0.000005,-0.000171,-0.000067,0.000500,5.284548,1013.487365,23.930000
4592,0.000020,-0.000196,-0.000059,0.003001,0.000000,1013.487365,23.930000
4629,0.000024,-0.000201,-0.000062,0.000900,0.000000,1013.487365,23.930000
4665,0.000025,-0.000200,-0.000063,0.000100,28.008104,1013.520874,23.940000
4704,0.000021,-0.000205,-0.000061,-0.000800,0.000000,1013.520874,23.940000
4741,0.000024,-0.000207,-0.000064,0.000700,0.000000,1013.498291,23.940000
4777,0.000029,-0.000212,-0.000066,0.001000,-18.495918,1013.498291,23.940000
4818,0.000033,-0.000215,-0.000068,0.000700,0.000000,1013.498291,23.940000
4855,0.000035,-0.000219,-0.000069,0.000400,6.341457,1013.505920,23.940000
4893,0.000035,-0.000222,-0.000071,0.000000,0.000000,1013.505920,23.940000
4930,0.000037,-0.000223,-0.000074,0.000400,0.000000,1013.505920,23.940000
4966,0.000040,-0.000228,-0.000076,0.000600,7.398367,1013.514709,23.940000
5004,0.000042,-0.000231,-0.000078,0.000500,0.000000,1013.514709,23.940000
5042,0.000044,-0.000233,-0.000081,0.000400,-1.056910,1013.513671,23.950000
5084,0.000045,-0.000235,-0.000085,0.000200,0.000000,1013.513671,23.950000
5122,0.000047,-0.000237,-0.000085,0.000400,0.000000,1013.513671,23.950000
5157,0.000050,-0.000240,-0.000087,0.000500,-16.910552,1013.493591,23.950000
5194,0.000052,-0.000242,-0.000088,0.000500,0.000000,1013.493591,23.950000
5232,0.000054,-0.000245,-0.000089,0.000300,30.650377,1013.530029,23.950000
5270,0.000055,-0.000246,-0.000088,0.000200,0.000000,1013.530029,23.950000
5306,0.000056,-0.000248,-0.000090,0.000300,0.000000,1013.530029,23.950000
5347,0.000058,-0.000250,-0.000091,0.000400,-12.154460,1013.515319,23.959999
5384,0.000060,-0.000253,-0.000093,0.000400,0.000000,1013.515319,23.959999
5423,0.000062,-0.000256,-0.000094,0.000300,-12.154460,1013.497192,23.950000
5458,0.000064,-0.000259,-0.000094,0.000400,-3.170729,1013.497192,23.950000
5495,0.000066,-0.000262,-0.000096,0.000400,0.000000,1013.497192,23.950000
5533,0.000068,-0.000265,-0.000096,0.000500,-3.699183,1013.492675,23.959999
5574,0.000070,-0.000267,-0.000098,0.000400,0.000000,1013.492675,23.959999
5610,0.000072,-0.000269,-0.000098,0.000300,0.000000,1013.492675,23.959999
5647,0.000073,-0.000272,-0.000099,0.000200,12.682915,1013.508300,23.959999
5684,0.000074,-0.000276,-0.000101,0.000200,0.000000,1013.508300,23.959999
5722,0.000076,-0.000278,-0.000102,0.000400,12.682915,1013.522949,23.959999
5758,0.000077,-0.000281,-0.000105,0.000300,0.000000,1013.522949,23.959999
5825,0.000079,-0.000283,-0.000105,0.000300,-1.056910,1013.522033,23.959999
5874,0.000081,-0.000286,-0.000105,0.000400,0.000000,1013.522033,23.959999
5935,0.000084,-0.000288,-0.000107,0.000600,1.585364,1013.523742,23.959999
5978,0.000086,-0.000291,-0.000108,0.000400,0.000000,1013.523742,23.959999
6019,0.000088,-0.000294,-0.000108,0.000400,0.528455,1013.524536,23.959999
6063,0.000090,-0.000296,-0.000109,0.000500,0.000000,1013.524536,23.959999
6119,0.000093,-0.000298,-0.000110,0.000500,-13.211370,1013.508850,23.959999
6161,0.000094,-0.000300,-0.000112,0.000300,0.000000,1013.508850,23.959999
6203,0.000097,-0.000304,-0.000114,0.000500,15.325189,1013.527038,23.969999
6242,0.000094,-0.000313,-0.000114,-0.000500,0.000000,1013.527038,23.969999
6284,0.000096,-0.000310,-0.000117,0.000400,0.000000,1013.527038,23.969999
6320,0.000117,-0.000319,-0.000183,0.004101,-2.113819,1013.524536,23.959999
6362,0.000111,-0.000329,-0.000185,-0.001200,0.000000,1013.524536,23.959999
6401,0.000136,-0.000343,-0.000192,0.005101,9.512187,1013.536254,23.979999
6444,0.000133,-0.000338,-0.000199,-0.000701,0.000000,1013.536254,23.979999
6498,0.000094,-0.000296,-0.000222,-0.007809,-18.495918,1013.513610,23.979999
6553,0.000067,-0.000332,-0.000340,-0.005405,0.000000,1013.513610,23.979999
6610,0.000097,-0.000271,-0.000460,0.006005,11.626006,1013.527526,23.979999
6657,0.000078,-0.000249,-0.000618,-0.003803,0.000000,1013.527526,23.979999
6710,0.000114,-0.000271,-0.000764,0.007204,-22.195100,1013.500793,23.979999
6757,0.000157,-0.000279,-0.000902,0.008705,0.000000,1013.500793,23.979999
6798,0.000205,-0.000232,-0.001045,0.009608,26.422739,1013.532653,23.979999
6835,0.000221,-0.000198,-0.001197,0.003203,0.000000,1013.532653,23.979999
6876,0.000280,-0.000148,-0.001328,0.011810,0.000000,1013.511230,23.979999
6914,0.000286,-0.000064,-0.001446,0.001201,-17.967462,1013.511230,23.979999
6957,0.000277,-0.000029,-0.001575,-0.001803,0.000000,1013.511230,23.979999
6994,0.000300,-0.000012,-0.001675,0.004610,-3.170729,1013.507507,23.979999
7034,0.000297,0.000012,-0.001700,-0.000702,0.000000,1013.507507,23.979999
7089,0.000287,0.000045,-0.001682,-0.001908,-32.764198,1013.467834,23.979999
7133,0.000224,0.000030,-0.001599,-0.012792,0.000000,1013.467834,23.979999
7189,0.000167,0.000110,-0.001492,-0.011443,-3.699183,1013.463256,23.979999
7234,0.000145,0.000117,-0.001385,-0.004492,0.000000,1013.463256,23.979999
7287,0.000075,0.000223,-0.001224,-0.014421,-31.707286,1013.425781,23.979999
7330,-0.000004,0.000293,-0.001046,-0.016362,0.000000,1013.425781,23.979999
7370,-0.000101,0.000205,-0.000959,-0.020157,6.869912,1013.433593,23.989999
7411,-0.000205,0.000256,-0.000908,-0.021758,0.000000,1013.433593,23.989999
7448,-0.000264,0.000363,-0.000903,-0.012614,0.000000,1013.433593,23.989999
7484,-0.000302,0.000440,-0.000801,-0.008034,-36.991836,1013.389038,23.989999
7522,-0.000342,0.000526,-0.000717,-0.008736,0.000000,1013.389038,23.989999
7559,-0.000332,0.000581,-0.000668,0.002293,14.268280,1013.406494,23.989999
7595,-0.000343,0.000651,-0.000575,-0.002445,0.000000,1013.406494,23.989999
7632,-0.000415,0.000695,-0.000491,-0.016253,0.000000,1013.406494,23.989999
7689,-0.000390,0.000669,-0.000454,0.005626,-15.325189,1013.388122,23.989999
7748,-0.000376,0.000649,-0.000403,0.003403,0.000000,1013.388122,23.989999
7790,-0.000326,0.000620,-0.000389,0.011746,8.983732,1013.398620,23.989999
7831,-0.000246,0.000607,-0.000394,0.018958,0.000000,1013.398620,23.989999
7876,-0.000198,0.000568,-0.000405,0.011367,-7.926822,1013.389587,24.000000
7939,-0.000146,0.000543,-0.000406,0.012315,0.000000,1013.389587,24.000000
7981,-0.000137,0.000485,-0.000377,0.002123,-0.528455,1013.388916,23.989999
8016,-0.000103,0.000433,-0.000313,0.008057,0.000000,1013.388916,23.989999
8054,-0.000081,0.000396,-0.000294,0.005221,25.894285,1013.419921,24.000000
8095,-0.000071,0.000405,-0.000265,0.002264,0.000000,1013.419921,24.000000
8133,-0.000071,0.000439,-0.000234,0.000000,0.000000,1013.419921,24.000000
8170,-0.000102,0.000410,-0.000181,-0.007430,-28.008104,1013.386230,24.000000
8209,-0.000128,0.000449,-0.000163,-0.006259,0.000000,1013.386230,24.000000
8267,-0.000202,0.000472,-0.000169,-0.018040,33.292652,1013.426269,24.000000
8322,-0.000262,0.000514,-0.000183,-0.014940,0.000000,1013.426269,24.000000
8367,-0.000321,0.000566,-0.000197,-0.015000,-15.853644,1013.407104,24.000000
8423,-0.000335,0.000632,-0.000200,-0.003810,0.000000,1013.407104,24.000000
8465,-0.000350,0.000669,-0.000205,-0.003764,-2.113819,1013.404357,24.000000
8503,-0.000386,0.000764,-0.000310,-0.010002,0.000000,1013.404357,24.000000
8544,-0.000413,0.000873,-0.000378,-0.007695,24.837375,1013.434692,24.010000
8584,-0.000419,0.000903,-0.000310,-0.001760,0.000000,1013.434692,24.010000
8621,-0.000413,0.000923,-0.000259,0.001825,0.000000,1013.420776,24.000000
8656,-0.000378,0.000997,-0.000293,0.011405,-14.796734,1013.416564,24.000000
8693,-0.000385,0.001088,-0.000360,-0.002541,0.000000,1013.416564,24.000000
8731,-0.000409,0.001157,-0.000367,-0.008630,-13.211370,1013.400634,24.010000
8779,-0.000423,0.001235,-0.000347,-0.005675,0.000000,1013.400634,24.010000
8815,-0.000443,0.001329,-0.000394,-0.008736,0.000000,1013.420532,24.010000
8858,-0.000446,0.001449,-0.000443,-0.001645,16.382099,1013.420532,24.010000
8894,-0.000436,0.001556,-0.000485,0.005306,0.000000,1013.420532,24.010000
8932,-0.000418,0.001641,-0.000493,0.009877,-1.585364,1013.418762,24.010000
8970,-0.000432,0.001703,-0.000518,-0.008971,0.000000,1013.418762,24.010000
9007,-0.000460,0.001823,-0.000630,-0.020294,0.000000,1013.418762,24.010000
9043,-0.000389,0.001961,-0.000658,0.053346,-16.382099,1013.398925,24.010000
9083,-0.000373,0.002008,-0.000621,0.015235,0.000000,1013.398925,24.010000
9120,-0.000371,0.002055,-0.000623,0.002934,26.422739,1013.430786,24.020000
9156,-0.000371,0.002111,-0.000640,0.000883,0.000000,1013.430786,24.020000
9193,-0.000384,0.002151,-0.000577,-0.041283,0.000000,1013.430786,24.020000
9231,-0.000398,0.002195,-0.000510,-0.189901,2.113819,1013.433227,24.020000
9268,-0.000392,0.002227,-0.000420,-0.036676,0.000000,1013.433227,24.020000
9304,-0.000400,0.002243,-0.000356,0.016999,-12.682915,1013.417785,24.010000
9347,-0.000417,0.002276,-0.000328,0.023343,0.000000,1013.417785,24.010000
9387,-0.000436,0.002296,-0.000327,0.020490,0.000000,1013.417785,24.010000
9423,-0.000448,0.002312,-0.000338,0.009860,-3.699183,1013.413330,24.020000
9461,-0.000471,0.002322,-0.000391,0.015790,0.000000,1013.413330,24.020000
9499,-0.000442,0.002379,-0.000484,-0.017784,-5.284548,1013.407348,24.010000
9537,-0.000426,0.002405,-0.000596,-0.008707,0.000000,1013.407348,24.010000
9574,-0.000380,0.002488,-0.000728,-0.023546,0.000000,1013.407348,24.010000
9614,-0.000334,0.002518,-0.000738,-0.022185,7.398367,1013.415832,24.020000
9652,-0.000302,0.002526,-0.000753,-0.013997,0.000000,1013.415832,24.020000
9690,-0.000260,0.002584,-0.000814,-0.017819,-17.967462,1013.394226,24.020000
9728,-0.000238,0.002660,-0.000830,-0.009103,0.000000,1013.394226,24.020000
9763,-0.000242,0.002685,-0.000743,0.001704,0.000000,1013.394226,24.020000
9801,-0.000251,0.002704,-0.000647,0.003080,14.796734,1013.412353,24.020000
9839,-0.000253,0.002723,-0.000571,0.000860,0.000000,1013.412353,24.020000
9882,-0.000259,0.002747,-0.000522,0.001650,0.000000,1013.399536,24.020000
9918,-0.000235,0.002769,-0.000496,-0.007550,-10.569096,1013.399536,24.020000
9955,-0.000200,0.002763,-0.000544,-0.010848,0.000000,1013.399536,24.020000
9993,-0.000143,0.002757,-0.000611,-0.017891,-11.097551,1013.386413,24.020000
10031,-0.000079,0.002702,-0.000634,-0.019310,0.000000,1013.386413,24.020000
10066,-0.000065,0.002704,-0.000701,-0.004387,0.000000,1013.386413,24.020000
10107,-0.000020,0.002767,-0.000802,-0.013864,35.406471,1013.428894,24.030000
10143,0.000059,0.002732,-0.000841,-0.024801,0.000000,1013.428894,24.030000
10182,0.000071,0.002655,-0.000908,-0.003640,-23.780466,1013.400085,24.030000
10218,0.000067,0.002654,-0.000923,0.001180,0.000000,1013.400085,24.030000
10254,0.000040,0.002618,-0.000799,0.007890,0.000000,1013.400085,24.030000
10292,-0.000000,0.002559,-0.000646,0.011727,-4.756093,1013.394042,24.030000
10330,-0.000035,0.002520,-0.000528,0.010009,0.000000,1013.394042,24.030000
10372,-0.000046,0.002500,-0.000474,0.002996,-12.154460,1013.380126,24.030000
10407,-0.000055,0.002443,-0.000392,0.002554,0.000000,1013.380126,24.030000
10444,-0.000058,0.002403,-0.000333,0.000842,0.000000,1013.380126,24.030000
10482,-0.000063,0.002351,-0.000322,0.001524,32.235740,1013.418212,24.030000
10521,-0.000097,0.002310,-0.000410,0.009078,0.000000,1013.418212,24.030000
10557,-0.000097,0.002352,-0.000524,0.000000,0.000000,1013.418212,24.030000
10594,-0.000114,0.002302,-0.000563,0.004387,-5.813003,1013.411254,24.030000
10634,-0.000138,0.002290,-0.000728,0.006096,0.000000,1013.411254,24.030000
10670,-0.000117,0.002346,-0.000900,-0.005334,16.910552,1013.431884,24.040000
10717,-0.000129,0.002344,-0.000964,0.003028,0.000000,1013.431884,24.040000
10783,-0.000112,0.002378,-0.000916,-0.004264,13.739825,1013.448425,24.030000
10820,-0.000109,0.002385,-0.000777,-0.000745,0.000000,1013.448425,24.030000
10856,-0.000118,0.002348,-0.000601,0.002196,-21.666646,1013.422180,24.040000
10907,-0.000129,0.002336,-0.000526,0.002642,0.000000,1013.422180,24.040000
10948,-0.000132,0.002345,-0.000494,0.000716,0.000000,1013.422180,24.040000
10992,-0.000126,0.002360,-0.000497,-0.001306,0.528455,1013.422973,24.040000
11048,-0.000098,0.002396,-0.000567,-0.006740,0.000000,1013.422973,24.040000
11090,-0.000075,0.002442,-0.000617,-0.005406,11.626006,1013.436889,24.040000
11146,-0.000107,0.002401,-0.000689,0.007418,0.000000,1013.429931,24.040000
11191,-0.000095,0.002473,-0.000815,-0.002664,-9.512187,1013.425598,24.040000
11233,-0.000109,0.002409,-0.000790,0.003199,0.000000,1013.425598,24.040000
11269,-0.000135,0.002365,-0.000787,0.005856,14.796734,1013.443054,24.040000
11305,-0.000127,0.002395,-0.000766,-0.001912,0.000000,1013.443054,24.040000
11344,-0.000126,0.002426,-0.000684,-0.000224,-12.154460,1013.428466,24.040000
11387,-0.000143,0.002430,-0.000582,0.003896,0.000000,1013.428466,24.040000
11430,-0.000151,0.002452,-0.000517,0.001651,0.000000,1013.428466,24.040000
11468,-0.000156,0.002455,-0.000464,0.001194,-18.495918,1013.406555,24.040000
11524,-0.000152,0.002499,-0.000421,-0.000959,0.000000,1013.406555,24.040000
11569,-0.000167,0.002513,-0.000407,0.003143,-4.756093,1013.400451,24.049999
11621,-0.000169,0.002583,-0.000504,0.000512,0.000000,1013.400451,24.049999
11666,-0.000138,0.002646,-0.000522,-0.006268,2.642274,1013.403808,24.040000
11722,-0.000083,0.002695,-0.000623,-0.011015,0.000000,1013.403808,24.040000
11766,-0.000058,0.002793,-0.000695,-0.005001,16.910552,1013.424072,24.040000
11806,-0.000109,0.002833,-0.000686,0.010261,0.000000,1013.424072,24.040000
11843,-0.000141,0.002919,-0.000751,0.006384,-4.756093,1013.418579,24.049999
11889,-0.000174,0.003025,-0.000844,0.006764,0.000000,1013.418579,24.049999
11930,-0.000204,0.003111,-0.000848,0.006346,3.699183,1013.423034,24.049999
11972,-0.000228,0.003147,-0.000775,0.005084,0.000000,1013.423034,24.049999
12009,-0.000243,0.003193,-0.000727,0.003139,0.000000,1013.423034,24.049999
12052,-0.000257,0.003222,-0.000736,0.003213,-1.056910,1013.422058,24.049999
12106,-0.000248,0.003258,-0.000740,-0.002272,0.000000,1013.422058,24.049999
12149,-0.000252,0.003275,-0.000705,0.001054,-6.341457,1013.414123,24.049999
12192,-0.000239,0.003292,-0.000741,-0.003120,0.000000,1013.414123,24.049999
12234,-0.000225,0.003372,-0.000854,-0.003538,-13.739825,1013.397705,24.049999
12276,-0.000218,0.003437,-0.000862,-0.001625,0.000000,1013.397705,24.049999
12320,-0.000238,0.003438,-0.000884,0.005362,-8.983732,1013.387023,24.049999
12361,-0.000234,0.003475,-0.000979,-0.001212,0.000000,1013.387023,24.049999
12403,-0.000218,0.003509,-0.001022,-0.004319,0.000000,1013.432250,24.049999
12441,-0.000188,0.003525,-0.000991,-0.008892,38.048744,1013.432250,24.049999
12481,-0.000166,0.003529,-0.000906,-0.006792,0.000000,1013.432250,24.049999
12517,-0.000128,0.003570,-0.000853,-0.012338,-5.813003,1013.425781,24.059999
12554,-0.000099,0.003594,-0.000824,-0.010500,0.000000,1013.425781,24.059999
12592,-0.000064,0.003609,-0.000811,-0.013089,0.000000,1013.425781,24.059999
12647,-0.000045,0.003634,-0.000835,-0.008290,4.756093,1013.431274,24.059999
12689,-0.000027,0.003646,-0.000847,-0.008321,0.000000,1013.431274,24.059999
12732,-0.000002,0.003654,-0.000829,-0.012997,-3.699183,1013.426818,24.059999
12777,0.000016,0.003652,-0.000809,-0.010596,0.000000,1013.426818,24.059999
12820,0.000041,0.003669,-0.000809,-0.016235,5.813003,1013.433776,24.059999
12862,0.000047,0.003656,-0.000808,-0.004404,0.000000,1013.433776,24.059999
12913,0.000045,0.003639,-0.000843,0.001713,-25.894285,1013.402648,24.049999
12963,0.000045,0.003632,-0.000892,0.000496,0.000000,1013.402648,24.049999
13001,0.000049,0.003622,-0.000905,-0.004770,-3.170729,1013.398986,24.059999
13041,0.000049,0.003607,-0.000877,0.000000,0.000000,1013.398986,24.059999
13079,0.000049,0.003585,-0.000838,0.000687,0.000000,1013.398986,24.059999
13116,0.000044,0.003563,-0.000824,0.007320,24.837375,1013.428588,24.059999
13155,0.000035,0.003549,-0.000843,0.018368,0.000000,1013.428588,24.059999
13195,0.000014,0.003529,-0.000869,0.047636,-4.756093,1013.423095,24.059999
13249,-0.000000,0.003517,-0.000891,0.038566,0.000000,1013.423095,24.059999
13291,-0.000008,0.003511,-0.000902,0.023676,1.585364,1013.424865,24.059999
13333,-0.000026,0.003502,-0.000911,0.056327,0.000000,1013.424865,24.059999
13371,-0.000034,0.003496,-0.000900,0.025306,0.000000,1013.424865,24.059999
13409,-0.000036,0.003504,-0.000876,0.006016,-5.813003,1013.417907,24.059999
13445,-0.000032,0.003510,-0.000858,-0.009586,0.000000,1013.417907,24.059999
13487,-0.000045,0.003494,-0.000844,0.033138,5.813003,1013.424987,24.069999
13522,-0.000044,0.003483,-0.000835,-0.002212,0.000000,1013.424987,24.069999
13559,-0.000054,0.003447,-0.000835,0.018761,0.000000,1013.424987,24.069999
13596,-0.000054,0.003447,-0.000855,0.000828,-5.813003,1013.417968,24.069999
13633,-0.000079,0.003409,-0.000847,0.037232,0.000000,1013.417968,24.069999
13669,-0.000112,0.003343,-0.000823,0.050149,-15.853644,1013.398925,24.069999
13706,-0.000135,0.003279,-0.000812,0.034303,0.000000,1013.398925,24.069999
13750,-0.000156,0.003235,-0.000831,0.029009,0.000000,1013.398925,24.069999
13788,-0.000178,0.003192,-0.000846,0.031361,23.780466,1013.427673,24.069999
13825,-0.000189,0.003161,-0.000848,0.014993,0.000000,1013.427673,24.069999
13860,-0.000202,0.003134,-0.000848,0.017851,-6.869912,1013.423217,24.069999
13899,-0.000216,0.003106,-0.000863,0.019863,3.170729,1013.423217,24.069999
13936,-0.000228,0.003077,-0.000868,0.019693,0.000000,1013.423217,24.069999
13973,-0.000233,0.003046,-0.000869,0.010415,-4.227638,1013.417968,24.069999
14013,-0.000245,0.003028,-0.000873,0.027885,0.000000,1013.417968,24.069999
14052,-0.000251,0.003031,-0.000875,0.016434,0.000000,1013.417968,24.069999
14090,-0.000261,0.003016,-0.000860,0.037076,-21.666646,1013.391845,24.069999
14128,-0.000280,0.003008,-0.000861,0.132436,0.000000,1013.391845,24.069999
14164,-0.000286,0.003023,-0.000879,0.122234,17.967462,1013.413269,24.079999
14201,-0.000297,0.003017,-0.000881,-0.288120,0.000000,1013.413269,24.079999
14244,-0.000301,0.003011,-0.000893,-0.017830,0.000000,1013.413269,24.079999
14282,-0.000302,0.002998,-0.000910,-0.005192,2.642274,1013.416748,24.079999
14318,-0.000298,0.002982,-0.000923,0.009789,0.000000,1013.416748,24.079999
14355,-0.000287,0.002964,-0.000911,0.021268,9.512187,1013.428100,24.079999
14392,-0.000269,0.002953,-0.000894,0.031772,0.000000,1013.428100,24.079999
14431,-0.000244,0.002953,-0.000878,0.037540,0.000000,1013.428100,24.079999
14467,-0.000221,0.002945,-0.000863,0.033003,-9.512187,1013.416748,24.079999
14508,-0.000197,0.002943,-0.000854,0.031112,0.000000,1013.416748,24.079999
14544,-0.000183,0.002935,-0.000847,0.016965,3.170729,1013.420227,24.079999
14581,-0.000176,0.002925,-0.000840,0.008112,0.000000,1013.420227,24.079999
14618,-0.000176,0.002907,-0.000841,-0.000552,0.000000,1013.420227,24.079999
14654,-0.000180,0.002893,-0.000852,-0.004264,6.869912,1013.428771,24.079999
14692,-0.000186,0.002875,-0.000859,-0.005765,0.000000,1013.428771,24.079999
14730,-0.000184,0.002864,-0.000861,0.002073,0.000000,1013.428771,24.079999
14772,-0.000175,0.002863,-0.000863,0.008860,-39.634109,1013.381042,24.079999
14808,-0.000171,0.002863,-0.000865,0.004690,0.000000,1013.381042,24.079999
14844,-0.000163,0.002863,-0.000856,0.007817,-5.284548,1013.374816,24.079999
14882,-0.000162,0.002860,-0.000847,0.001037,0.000000,1013.374816,24.079999
14929,-0.000163,0.002859,-0.000838,-0.001031,12.682915,1013.389709,24.079999
14967,-0.000169,0.002857,-0.000834,-0.006151,0.000000,1013.389709,24.079999
15008,-0.000181,0.002860,-0.000845,-0.011789,0.000000,1013.389709,24.079999
15044,-0.000195,0.002860,-0.000858,-0.014865,-16.910552,1013.369873,24.079999
15082,-0.000204,0.002865,-0.000871,-0.009277,0.000000,1013.369873,24.079999
15120,-0.000212,0.002864,-0.000873,-0.007731,0.000000,1013.397644,24.079999
15157,-0.000220,0.002864,-0.000882,-0.008762,26.951194,1013.401855,24.079999
15193,-0.000226,0.002863,-0.000891,-0.006185,0.000000,1013.401855,24.079999
15232,-0.000229,0.002859,-0.000890,-0.003092,-20.609737,1013.377319,24.090000
15272,-0.000230,0.002856,-0.000886,-0.001037,0.000000,1013.377319,24.090000
15309,-0.000232,0.002853,-0.000885,-0.002085,0.000000,1013.377319,24.090000
15345,-0.000233,0.002856,-0.000897,-0.001048,2.113819,1013.380126,24.090000
15382,-0.000235,0.002856,-0.000891,-0.001590,0.000000,1013.380126,24.090000
15419,-0.000242,0.002849,-0.000876,-0.007506,11.097551,1013.392944,24.090000
15456,-0.000244,0.002856,-0.000880,-0.002195,0.000000,1013.392944,24.090000
15493,-0.000245,0.002860,-0.000878,-0.001686,0.000000,1013.392944,24.090000
15533,-0.000248,0.002867,-0.000873,-0.003434,33.821105,1013.434082,24.090000
15569,-0.000248,0.002875,-0.000865,0.000000,0.000000,1013.434082,24.090000
15636,-0.000244,0.002895,-0.000864,0.004724,-30.121923,1013.397521,24.090000
15673,-0.000251,0.002901,-0.000865,-0.008112,0.000000,1013.397521,24.090000
15710,-0.000261,0.002901,-0.000874,-0.010742,25.894285,1013.428833,24.090000
15753,-0.000264,0.002910,-0.000890,-0.003841,0.000000,1013.428833,24.090000
15804,-0.000269,0.002908,-0.000873,-0.005270,0.000000,1013.404479,24.090000
15849,-0.000272,0.002907,-0.000860,-0.002563,-20.081281,1013.404479,24.090000
15904,-0.000275,0.002919,-0.000869,-0.003530,-29.065013,1013.369506,24.090000
15949,-0.000288,0.002915,-0.000870,-0.012276,0.000000,1013.369506,24.090000
15990,-0.000295,0.002910,-0.000880,-0.006699,0.000000,1013.369506,24.090000
16036,-0.000299,0.002906,-0.000890,-0.004307,34.878017,1013.411254,24.090000
16077,-0.000297,0.002900,-0.000878,0.002417,0.000000,1013.411254,24.090000
