Timestamp,X-Position,Y-Position,Z-Position,Heading Velocity,Descent Velocity,Pressure,Temperature
3946,0.000027,-0.000089,-0.000077,0.000233,0.000000,1012.216430,24.510000
3984,0.000028,-0.000092,-0.000080,0.000350,17.438983,1012.237243,24.510000
4021,0.000028,-0.000093,-0.000080,-0.000117,0.000000,1012.237243,24.510000
4057,0.000029,-0.000096,-0.000078,0.000233,0.000000,1012.237243,24.510000
4097,0.000030,-0.000097,-0.000080,0.000350,-17.438983,1012.216430,24.510000
4150,0.000031,-0.000099,-0.000084,0.000117,0.000000,1012.216430,24.510000
4195,0.000028,-0.000101,-0.000089,-0.000584,24.573135,1012.245910,24.510000
4237,0.000025,-0.000102,-0.000092,-0.000701,0.000000,1012.245910,24.510000
4279,0.000025,-0.000104,-0.000095,-0.000117,-22.987747,1012.218200,24.510000
4330,0.000028,-0.000104,-0.000099,0.000700,0.000000,1012.218200,24.510000
4375,0.000029,-0.000096,-0.000101,0.000233,4.491901,1012.223449,24.510000
4415,0.000006,-0.000054,-0.000102,-0.005501,0.000000,1012.223449,24.510000
4453,0.000007,-0.000058,-0.000130,0.000236,0.000000,1012.223449,24.510000
4490,0.000012,-0.000096,-0.000136,0.001188,-2.113914,1012.220947,24.510000
4527,0.000020,-0.000103,-0.000128,0.002149,0.000000,1012.220947,24.510000
4564,0.000039,-0.000093,-0.000121,0.004320,17.439079,1012.241821,24.510000
4604,0.000053,-0.000091,-0.000128,0.003365,0.000000,1012.241821,24.510000
4643,0.000058,-0.000113,-0.000136,0.001323,0.000000,1012.241821,24.510000
4697,0.000068,-0.000120,-0.000139,0.002416,-8.191109,1012.232116,24.510000
4743,0.000058,-0.000112,-0.000134,-0.002421,0.000000,1012.232116,24.510000
4783,0.000053,-0.000115,-0.000140,-0.001212,-12.418652,1012.217163,24.510000
4828,0.000048,-0.000123,-0.000130,-0.001092,0.000000,1012.217163,24.510000
4883,0.000050,-0.000108,-0.000118,0.000486,2.113819,1012.219909,24.510000
4926,0.000053,-0.000108,-0.000109,0.000607,0.000000,1012.219909,24.510000
4979,0.000057,-0.000112,-0.000110,0.001094,7.398415,1012.228576,24.510000
5019,0.000062,-0.000115,-0.000114,0.001097,0.000000,1012.228576,24.510000
5058,0.000061,-0.000113,-0.000115,-0.000122,22.987747,1012.256408,24.510000
5096,0.000058,-0.000110,-0.000120,-0.000856,0.000000,1012.256408,24.510000
5135,0.000053,-0.000120,-0.000125,-0.001100,0.000000,1012.256408,24.510000
5172,0.000044,-0.000138,-0.000123,-0.002325,-30.386161,1012.219909,24.510000
5208,0.000052,-0.000143,-0.000129,0.001962,0.000000,1012.219909,24.510000
5245,0.000063,-0.000150,-0.000129,0.002827,14.268303,1012.237060,24.520000
5279,0.000071,-0.000156,-0.000129,0.001973,0.000000,1012.237060,24.520000
5316,0.000073,-0.000154,-0.000125,0.000371,0.000000,1012.237060,24.520000
5353,0.000077,-0.000152,-0.000122,0.000994,1.056862,1012.238098,24.510000
5390,0.000086,-0.000157,-0.000132,0.002123,0.000000,1012.238098,24.510000
5427,0.000088,-0.000157,-0.000122,0.000502,0.000000,1012.238098,24.510000
5463,0.000086,-0.000160,-0.000130,-0.000503,-3.963375,1012.233581,24.520000
5507,0.000084,-0.000160,-0.000130,-0.000378,0.000000,1012.233581,24.520000
5544,0.000086,-0.000161,-0.000134,0.000630,3.699207,1012.237792,24.520000
5583,0.000083,-0.000161,-0.000136,-0.001009,0.000000,1012.237792,24.520000
5621,0.000079,-0.000161,-0.000138,-0.000756,0.000000,1012.237792,24.520000
5658,0.000077,-0.000164,-0.000143,-0.000628,2.377987,1012.240539,24.520000
5696,0.000089,-0.000174,-0.000153,0.003000,0.000000,1012.240539,24.520000
5734,0.000096,-0.000165,-0.000159,0.001874,-43.597507,1012.188354,24.520000
5775,0.000098,-0.000166,-0.000159,0.000375,0.000000,1012.188354,24.520000
5811,0.000098,-0.000166,-0.000160,0.000000,0.000000,1012.188354,24.520000
5848,0.000098,-0.000167,-0.000163,0.000000,50.203227,1012.248535,24.510000
5885,0.000099,-0.000169,-0.000167,0.000375,0.000000,1012.248535,24.510000
5921,0.000102,-0.000170,-0.000173,0.000625,-4.756069,1012.243041,24.520000
5958,0.000105,-0.000173,-0.000173,0.000749,0.000000,1012.243041,24.520000
5996,0.000104,-0.000176,-0.000174,-0.000125,0.000000,1012.243041,24.520000
6039,0.000106,-0.000176,-0.000176,0.000375,-22.195148,1012.216186,24.520000
6076,0.000107,-0.000178,-0.000179,0.000250,0.000000,1012.216186,24.520000
6113,0.000110,-0.000180,-0.000182,0.000749,2.906513,1012.219665,24.520000
6149,0.000112,-0.000183,-0.000184,0.000375,0.000000,1012.219665,24.520000
6187,0.000112,-0.000185,-0.000186,0.000125,0.000000,1012.219665,24.520000
6222,0.000118,-0.000186,-0.000187,0.001499,31.443023,1012.257629,24.520000
6259,0.000117,-0.000187,-0.000188,-0.000125,0.000000,1012.257629,24.520000
6299,0.000118,-0.000187,-0.000189,0.000125,0.000000,1012.257629,24.520000
6346,0.000116,-0.000191,-0.000189,-0.000375,-16.382026,1012.237792,24.520000
6385,0.000118,-0.000194,-0.000189,0.000375,0.000000,1012.237792,24.520000
6421,0.000120,-0.000196,-0.000191,0.000625,0.264168,1012.238281,24.530000
6458,0.000121,-0.000197,-0.000192,0.000125,0.000000,1012.238281,24.530000
6496,0.000121,-0.000197,-0.000195,0.000125,0.000000,1012.238281,24.530000
6538,0.000123,-0.000197,-0.000198,0.000375,-3.963375,1012.233337,24.520000
6574,0.000124,-0.000199,-0.000201,0.000375,0.000000,1012.233337,24.520000
6610,0.000126,-0.000200,-0.000203,0.000375,15.853596,1012.252502,24.520000
6647,0.000127,-0.000200,-0.000203,0.000375,0.000000,1012.252502,24.520000
6685,0.000131,-0.000200,-0.000208,0.000999,0.000000,1012.252502,24.520000
6722,0.000133,-0.000196,-0.000216,0.000500,-29.064941,1012.217651,24.520000
6758,0.000136,-0.000190,-0.000245,0.000755,0.000000,1012.217651,24.520000
6798,0.000166,-0.000204,-0.000263,0.007621,19.816970,1012.241271,24.520000
6837,0.000181,-0.000220,-0.000272,0.003699,0.000000,1012.241271,24.520000
6873,0.000175,-0.000216,-0.000270,-0.001412,0.000000,1012.241271,24.520000
6908,0.000169,-0.000206,-0.000260,-0.001680,-16.646289,1012.221435,24.520000
6946,0.000161,-0.000206,-0.000252,-0.002074,0.000000,1012.221435,24.520000
6984,0.000153,-0.000206,-0.000244,-0.002077,0.000000,1012.243041,24.520000
7020,0.000149,-0.000204,-0.000244,-0.000910,17.967510,1012.243041,24.520000
7061,0.000154,-0.000200,-0.000243,0.001174,0.000000,1012.243041,24.520000
7098,0.000161,-0.000195,-0.000247,0.001833,-2.113819,1012.240295,24.520000
7138,0.000163,-0.000205,-0.000249,0.000655,0.000000,1012.240295,24.520000
7174,0.000164,-0.000234,-0.000262,0.000264,0.000000,1012.240295,24.520000
7211,0.000178,-0.000252,-0.000275,0.003728,21.666622,1012.266418,24.520000
7247,0.000203,-0.000254,-0.000290,0.006587,0.000000,1012.266418,24.520000
7285,0.000231,-0.000256,-0.000309,0.007626,-22.459316,1012.239501,24.520000
7326,0.000250,-0.000258,-0.000326,0.005360,0.000000,1012.239501,24.520000
7395,0.000245,-0.000250,-0.000337,-0.001392,-5.813026,1012.232604,24.520000
7432,0.000232,-0.000235,-0.000385,-0.003645,0.000000,1012.232604,24.520000
7469,0.000246,-0.000236,-0.000444,0.003827,0.000000,1012.232604,24.520000
7508,0.000261,-0.000228,-0.000510,0.004314,-2.113819,1012.229858,24.520000
7546,0.000272,-0.000212,-0.000538,0.003361,0.000000,1012.229858,24.520000
7601,0.000277,-0.000154,-0.000558,0.001357,14.532471,1012.247253,24.520000
7657,0.000408,0.000165,-0.000266,0.041184,0.000000,1012.247253,24.520000
7700,0.000326,0.000113,-0.000324,-0.025603,-8.719445,1012.236877,24.520000
7742,0.000394,0.000025,-0.000349,0.022068,0.000000,1012.236877,24.520000
7786,0.000424,0.000086,-0.000387,0.010129,-23.252010,1012.208984,24.520000
7842,0.000300,0.000043,-0.000414,-0.046475,0.000000,1012.208984,24.520000
7885,0.000274,-0.000039,-0.000502,-0.009993,10.040570,1012.221191,24.520000
7925,0.000318,-0.000026,-0.000565,0.018517,0.000000,1012.221191,24.520000
7962,0.000489,0.000128,-0.000603,0.079572,6.869984,1012.229125,24.520000
8005,0.000417,0.000149,-0.000600,-0.034319,0.000000,1012.229125,24.520000
8044,0.000249,-0.000117,-0.000615,-0.082206,0.000000,1012.229125,24.520000
8087,0.000249,-0.000161,-0.000780,0.000000,4.756069,1012.235107,24.520000
8125,0.000363,-0.000387,-0.000899,0.062808,0.000000,1012.235107,24.520000
8169,0.000421,-0.000413,-0.001056,0.037792,0.528431,1012.235778,24.520000
8224,0.000560,-0.000544,-0.001120,0.115928,0.000000,1012.235778,24.520000
8286,0.000704,-0.000599,-0.001148,0.340071,-11.361790,1012.222167,24.520000
8346,0.000603,-0.000686,-0.001216,0.216709,0.000000,1012.222167,24.520000
8390,0.000615,-0.000671,-0.001299,-0.014762,4.491901,1012.227355,24.520000
8451,0.000604,-0.000675,-0.001334,0.008539,-12.418652,1012.212524,24.520000
8506,0.000563,-0.000755,-0.001265,0.023762,0.000000,1012.212524,24.520000
8564,0.000646,-0.000626,-0.001140,-0.044920,-34.085369,1012.171691,24.520000
8606,0.000582,-0.000775,-0.000992,0.034828,0.000000,1012.171691,24.520000
8647,0.000402,-0.000882,-0.000746,0.103416,19.552803,1012.195007,24.520000
8688,0.000482,-0.001003,-0.000635,-0.046488,0.000000,1012.195007,24.520000
8734,0.000359,-0.000946,-0.000600,0.077976,0.000000,1012.160339,24.520000
8772,0.000365,-0.001101,-0.000599,-0.003584,-28.800773,1012.160339,24.520000
8810,0.000344,-0.000975,-0.000569,0.012921,0.000000,1012.160339,24.520000
8847,0.000281,-0.000950,-0.000500,0.037863,7.134151,1012.169006,24.520000
8884,0.000187,-0.001050,-0.000476,0.051296,0.000000,1012.169006,24.520000
8921,0.000124,-0.000878,-0.000485,0.034379,0.000000,1012.169006,24.520000
8958,0.000135,-0.000932,-0.000527,-0.006156,-26.686954,1012.136901,24.520000
8996,0.000082,-0.000892,-0.000543,0.028875,0.000000,1012.136901,24.520000
9034,-0.000047,-0.000879,-0.000525,0.065861,2.906513,1012.140380,24.520000
9071,-0.000125,-0.000875,-0.000490,0.038296,0.000000,1012.140380,24.520000
9124,-0.000213,-0.000853,-0.000412,0.040239,0.000000,1012.140380,24.520000
9179,-0.000203,-0.001116,-0.000415,-0.003489,-8.719540,1012.130004,24.520000
9223,-0.000312,-0.001182,-0.000352,0.035311,0.000000,1012.130004,24.520000
9267,-0.000176,-0.001153,-0.000324,-0.040071,17.703247,1012.151306,24.530000
9323,-0.000097,-0.001146,-0.000407,-0.022057,0.000000,1012.151306,24.530000
9379,-0.000039,-0.001083,-0.000308,-0.015269,15.325165,1012.169677,24.520000
9423,-0.000146,-0.000847,-0.000230,0.028015,-6.077194,1012.162475,24.530000
9463,-0.000143,-0.000837,-0.000287,-0.000921,0.000000,1012.162475,24.530000
9499,-0.000115,-0.000808,-0.000397,-0.007378,0.000000,1012.162475,24.530000
9544,-0.000239,-0.000853,-0.000383,0.033375,13.475609,1012.178466,24.520000
9580,-0.000374,-0.000857,-0.000406,0.035843,0.000000,1012.178466,24.520000
9617,-0.000376,-0.000916,-0.000430,0.000395,-34.878063,1012.136718,24.520000
9655,-0.000427,-0.000974,-0.000405,0.013385,0.000000,1012.136718,24.520000
9692,-0.000487,-0.001011,-0.000301,0.015441,0.000000,1012.136718,24.520000
9745,-0.000576,-0.001057,-0.000117,0.022725,4.227638,1012.141845,24.520000
9805,-0.000616,-0.001041,-0.000023,0.010060,0.000000,1012.141845,24.520000
9860,-0.000640,-0.001069,0.000011,0.006283,23.780441,1012.170471,24.530000
9903,-0.000608,-0.001127,-0.000004,-0.008409,0.000000,1012.170471,24.530000
9956,-0.000580,-0.001102,-0.000101,-0.007154,0.792694,1012.171264,24.530000
10003,-0.000586,-0.001101,-0.000102,0.001419,0.000000,1012.171264,24.530000
10045,-0.000642,-0.001105,-0.000082,0.014267,-4.491806,1012.165954,24.530000
10082,-0.000765,-0.001101,0.000003,0.030553,0.000000,1012.165954,24.530000
10123,-0.000885,-0.001125,0.000152,0.029244,14.532471,1012.183410,24.530000
10159,-0.000952,-0.001091,0.000200,0.016381,0.000000,1012.183410,24.530000
10198,-0.001044,-0.001088,0.000235,0.022310,-16.382122,1012.163513,24.530000
10235,-0.001070,-0.001096,0.000286,0.006296,0.000000,1012.163513,24.530000
10271,-0.001082,-0.001126,0.000225,0.002901,0.000000,1012.163513,24.530000
10315,-0.001055,-0.001073,0.000201,-0.006412,7.134151,1012.172180,24.530000
10352,-0.001143,-0.001084,0.000292,0.021219,0.000000,1012.172180,24.530000
10391,-0.001190,-0.001122,0.000353,0.011562,5.813026,1012.179199,24.530000
10432,-0.001105,-0.001094,0.000248,-0.020988,0.000000,1012.179199,24.530000
10469,-0.001048,-0.001107,0.000149,-0.014147,0.000000,1012.179199,24.530000
10507,-0.001015,-0.001108,0.000117,-0.008152,29.593467,1012.214660,24.530000
10546,-0.001106,-0.001068,0.000164,0.022408,0.000000,1012.214660,24.530000
10588,-0.001230,-0.001045,0.000292,0.030681,-15.853692,1012.195800,24.520000
10624,-0.001274,-0.001024,0.000377,0.010814,0.000000,1012.195800,24.520000
10670,-0.001263,-0.000933,0.000343,-0.002904,0.000000,1012.195800,24.520000
10708,-0.001238,-0.000914,0.000324,-0.006411,-3.170681,1012.192016,24.530000
10746,-0.001230,-0.000890,0.000268,-0.001984,0.000000,1012.192016,24.530000
10784,-0.001187,-0.000910,0.000269,-0.012107,24.308872,1012.220947,24.530000
10827,-0.001165,-0.000865,0.000167,-0.006372,0.000000,1012.220947,24.530000
10866,-0.001075,-0.000833,0.000047,-0.028224,0.000000,1012.220947,24.530000
10904,-0.001059,-0.000769,-0.000180,-0.005272,7.926846,1012.230407,24.530000
10941,-0.001163,-0.000701,-0.000125,0.036723,0.000000,1012.230407,24.530000
10978,-0.001359,-0.000730,0.000169,0.073335,7.134151,1012.239135,24.530000
11015,-0.001396,-0.000596,0.000333,0.014683,0.000000,1012.239135,24.530000
11051,-0.001388,-0.000370,0.000241,-0.003283,0.000000,1012.239135,24.530000
11091,-0.001332,-0.000176,0.000156,-0.027948,21.138191,1012.264526,24.530000
11128,-0.001241,-0.000075,0.000137,-0.052583,0.000000,1012.264526,24.530000
11164,-0.001161,-0.000013,0.000197,-0.064302,0.000000,1012.270324,24.530000
11201,-0.001167,0.000010,0.000131,0.009128,4.756069,1012.270324,24.530000
11238,-0.001084,0.000140,-0.000049,-0.230771,0.000000,1012.270324,24.530000
11275,-0.001001,0.000263,-0.000262,2.187091,-2.906513,1012.266845,24.530000
11312,-0.000973,0.000368,-0.000454,0.067302,0.000000,1012.266845,24.530000
11354,-0.000972,0.000531,-0.000514,0.001305,0.000000,1012.266845,24.530000
11389,-0.001020,0.000666,-0.000513,-0.040148,24.308967,1012.295776,24.530000
11426,-0.001051,0.000767,-0.000528,-0.020525,0.000000,1012.295776,24.530000
11463,-0.001001,0.000808,-0.000668,0.025078,-6.605720,1012.287841,24.530000
11500,-0.000872,0.000841,-0.000976,0.051990,0.000000,1012.287841,24.530000
11538,-0.000812,0.000905,-0.001265,0.021851,0.000000,1012.287841,24.530000
11579,-0.000788,0.000986,-0.001438,0.007743,6.605720,1012.295776,24.530000
11616,-0.000785,0.001036,-0.001581,0.000742,0.000000,1012.295776,24.530000
11652,-0.000768,0.001095,-0.001616,0.004902,6.341457,1012.303466,24.530000
11689,-0.000807,0.001171,-0.001647,-0.010786,0.000000,1012.303466,24.530000
11725,-0.000886,0.001255,-0.001698,-0.019968,0.000000,1012.303466,24.530000
11762,-0.000998,0.001372,-0.001748,-0.027262,10.040665,1012.315612,24.530000
11799,-0.001081,0.001506,-0.001725,-0.019456,0.000000,1012.315612,24.530000
11840,-0.001146,0.001689,-0.001699,-0.014476,0.000000,1012.315612,24.530000
11878,-0.001190,0.001842,-0.001701,-0.009414,-16.382122,1012.295776,24.530000
11914,-0.001209,0.001981,-0.001712,-0.003824,0.000000,1012.295776,24.530000
11951,-0.001216,0.002118,-0.001784,-0.001521,4.227638,1012.301025,24.530000
11988,-0.001189,0.002312,-0.001947,0.005541,0.000000,1012.301025,24.530000
12025,-0.001148,0.002479,-0.001986,0.008218,0.000000,1012.301025,24.530000
12061,-0.001169,0.002571,-0.001886,-0.004300,-5.813026,1012.294006,24.530000
12103,-0.001176,0.002671,-0.001796,-0.001301,0.000000,1012.294006,24.530000
12140,-0.001148,0.002689,-0.001764,0.005619,2.906513,1012.297485,24.530000
12176,-0.001135,0.002677,-0.001764,0.002624,0.000000,1012.297485,24.530000
12213,-0.001106,0.002667,-0.001780,0.005900,0.000000,1012.297485,24.530000
12250,-0.001074,0.002632,-0.001759,0.006450,-0.792694,1012.296386,24.530000
12288,-0.001088,0.002573,-0.001710,-0.002782,0.000000,1012.296386,24.530000
12360,-0.001096,0.002608,-0.001777,-0.001654,-31.971454,1012.258178,24.530000
12398,-0.001080,0.002651,-0.001817,0.003206,0.000000,1012.258178,24.530000
12443,-0.001083,0.002603,-0.001760,-0.000622,34.085273,1012.299194,24.530000
12494,-0.001068,0.002652,-0.001808,0.003231,0.000000,1012.299194,24.530000
12535,-0.001072,0.002684,-0.001827,-0.000837,-15.325165,1012.280761,24.530000
12576,-0.001114,0.002706,-0.001757,-0.008928,0.000000,1012.280761,24.530000
12620,-0.001165,0.002736,-0.001622,-0.010752,0.000000,1012.280761,24.530000
12672,-0.001210,0.002816,-0.001509,-0.009416,31.443071,1012.318420,24.530000
12709,-0.001281,0.002902,-0.001397,-0.015041,0.000000,1012.318420,24.530000
12749,-0.001368,0.002941,-0.001252,-0.018502,-27.479696,1012.285339,24.530000
12788,-0.001415,0.002972,-0.001113,-0.010189,0.000000,1012.285339,24.530000
12830,-0.001440,0.002963,-0.001065,-0.005359,7.134151,1012.294006,24.530000
12867,-0.001445,0.002965,-0.001114,-0.001106,0.000000,1012.294006,24.530000
12921,-0.001400,0.002959,-0.001244,0.009946,0.000000,1012.324279,24.530000
12980,-0.001460,0.002948,-0.001108,-0.013161,25.365829,1012.324279,24.530000
13023,-0.001611,0.002992,-0.001007,-0.033042,6.605720,1012.332336,24.530000
13065,-0.001703,0.003017,-0.000906,-0.020351,0.000000,1012.332336,24.530000
13110,-0.001783,0.003074,-0.000961,-0.017690,0.000000,1012.332336,24.530000
13167,-0.001770,0.003170,-0.001131,0.002897,7.134151,1012.341003,24.530000
13220,-0.001789,0.003137,-0.001168,-0.004327,6.605673,1012.348754,24.530000
13261,-0.001782,0.003030,-0.001147,0.001779,0.000000,1012.348754,24.530000
13299,-0.001719,0.003052,-0.001206,0.015168,0.000000,1012.348754,24.530000
13341,-0.001711,0.003034,-0.001261,0.001970,14.268256,1012.366027,24.530000
13380,-0.001758,0.003054,-0.001259,-0.011601,0.000000,1012.366027,24.530000
13421,-0.001916,0.003159,-0.001169,-0.039029,11.626006,1012.380004,24.530000
13462,-0.002057,0.003068,-0.000959,-0.035339,0.000000,1012.380004,24.530000
13502,-0.002173,0.003178,-0.000943,-0.029593,-35.406448,1012.337524,24.530000
13561,-0.002125,0.003367,-0.000973,0.012526,0.000000,1012.337524,24.530000
13605,-0.002149,0.003291,-0.000900,-0.006561,36.199142,1012.380798,24.540000
13666,-0.002097,0.003297,-0.000965,0.015635,0.000000,1012.380798,24.540000
13712,-0.001994,0.003417,-0.001264,0.033274,8.719492,1012.391418,24.530000
13766,-0.001996,0.003417,-0.001409,-0.000698,0.000000,1012.391418,24.530000
13811,-0.002140,0.003508,-0.001482,-0.055311,23.252010,1012.419189,24.530000
13852,-0.002269,0.003556,-0.001344,-0.055992,0.000000,1012.419189,24.530000
13890,-0.002368,0.003718,-0.001341,-0.047182,-24.573135,1012.389709,24.530000
13932,-0.002426,0.003812,-0.001398,-0.034433,0.000000,1012.389709,24.530000
13968,-0.002409,0.003873,-0.001461,0.012242,0.000000,1012.389709,24.530000
14009,-0.002331,0.003913,-0.001564,0.083215,16.382122,1012.409545,24.530000
14048,-0.002249,0.003985,-0.001540,0.177129,0.000000,1012.409545,24.530000
14090,-0.002403,0.003988,-0.001487,5.665541,28.536510,1012.443603,24.530000
14146,-0.002467,0.004139,-0.001665,0.141569,0.000000,1012.443603,24.530000
14188,-0.002490,0.004343,-0.001958,0.033574,12.154484,1012.458251,24.530000
14231,-0.002518,0.004482,-0.002158,0.028192,0.000000,1012.458251,24.530000
14275,-0.002599,0.004569,-0.002155,0.060050,0.000000,1012.458251,24.530000
14328,-0.002671,0.004647,-0.002341,0.037172,0.792694,1012.459228,24.530000
14372,-0.002642,0.004732,-0.002584,-0.012344,0.000000,1012.459228,24.530000
14415,-0.002622,0.004780,-0.002771,-0.007457,8.719492,1012.469665,24.530000
14458,-0.002632,0.004840,-0.002870,0.003044,0.000000,1012.469665,24.530000
14498,-0.002645,0.004897,-0.002868,0.003812,6.341457,1012.477355,24.530000
14536,-0.002687,0.004912,-0.002779,0.011486,0.000000,1012.477355,24.530000
14574,-0.002735,0.004947,-0.002691,0.012515,-15.060950,1012.459228,24.530000
14611,-0.002775,0.005015,-0.002634,0.009952,0.000000,1012.459228,24.530000
14650,-0.002847,0.005113,-0.002619,0.017256,0.000000,1012.459228,24.530000
14705,-0.002849,0.005276,-0.002706,0.000458,-0.792694,1012.458251,24.530000
14750,-0.002826,0.005441,-0.002804,-0.005205,0.000000,1012.458251,24.530000
14804,-0.002834,0.005510,-0.002842,0.001699,11.626006,1012.472167,24.530000
14848,-0.002835,0.005635,-0.003043,0.000207,0.000000,1012.472167,24.530000
14891,-0.002794,0.005821,-0.003215,-0.008262,-0.528479,1012.471496,24.530000
14945,-0.002810,0.005886,-0.003169,0.003124,0.000000,1012.471496,24.530000
14986,-0.002877,0.005901,-0.003083,0.013416,-19.817018,1012.447814,24.530000
15026,-0.002901,0.005914,-0.003050,0.004900,0.000000,1012.447814,24.530000
15063,-0.002915,0.005906,-0.003080,0.002805,2.906466,1012.451232,24.530000
15100,-0.002896,0.005863,-0.003121,-0.003916,0.000000,1012.451232,24.530000
15138,-0.002885,0.005824,-0.003171,-0.002115,0.000000,1012.451232,24.530000
15175,-0.002847,0.005806,-0.003178,-0.007671,26.951217,1012.483642,24.530000
15212,-0.002824,0.005751,-0.003141,-0.004645,0.000000,1012.483642,24.530000
15250,-0.002802,0.005675,-0.003103,-0.004544,-14.532519,1012.466186,24.530000
15293,-0.002772,0.005654,-0.003013,-0.006076,0.000000,1012.466186,24.530000
15330,-0.002750,0.005604,-0.002906,-0.004465,0.000000,1012.466186,24.530000
15369,-0.002746,0.005548,-0.002878,-0.000711,13.739825,1012.482604,24.530000
15409,-0.002744,0.005579,-0.002834,-0.000407,0.000000,1012.482604,24.530000
15448,-0.002789,0.005588,-0.002728,0.009090,5.020332,1012.488769,24.530000
15484,-0.002849,0.005614,-0.002639,0.012394,0.000000,1012.488769,24.530000
15525,-0.002937,0.005664,-0.002567,0.018105,0.000000,1012.488769,24.530000
15561,-0.002997,0.005715,-0.002438,0.012445,-15.853644,1012.469665,24.530000
15600,-0.003090,0.005717,-0.002291,0.019371,0.000000,1012.469665,24.530000
15638,-0.003106,0.005681,-0.002173,0.003404,17.967462,1012.491271,24.530000
15675,-0.003079,0.005651,-0.002169,-0.005724,0.000000,1012.491271,24.530000
15712,-0.002978,0.005656,-0.002317,-0.022003,0.000000,1012.491271,24.530000
15750,-0.002880,0.005740,-0.002469,-0.021158,-0.528431,1012.490539,24.530000
15794,-0.002981,0.005774,-0.002375,0.021701,0.000000,1012.490539,24.530000
15832,-0.003097,0.005796,-0.002222,0.024947,10.569096,1012.503417,24.530000
15869,-0.003188,0.005781,-0.002131,0.019412,0.000000,1012.503417,24.530000
15907,-0.003268,0.005861,-0.002173,0.017357,0.000000,1012.503417,24.530000
15945,-0.003263,0.005926,-0.002219,-0.001186,3.170681,1012.506958,24.530000
15983,-0.003210,0.005922,-0.002242,-0.011330,0.000000,1012.506958,24.530000
