Timestamp,X-Position,Y-Position,Z-Position,Heading Velocity,Descent Velocity,Pressure
2337,-0.000365,-0.000095,-0.000764,-0.076624,16.910552,1016.250854
2385,-0.000641,-0.000090,-0.001520,-0.059646,-4.227638,1016.245483
2422,-0.000959,-0.000081,-0.002264,-0.069080,4.227638,1016.250488
2458,-0.001343,-0.000108,-0.002996,-0.084807,0.000000,1016.250488
2494,-0.001706,-0.000108,-0.003764,-0.080536,0.000000,1016.250488
2532,-0.002104,-0.000085,-0.004519,-0.089288,-12.154389,1016.235717
2569,-0.002522,-0.000076,-0.005291,-0.094460,0.000000,1016.235717
2613,-0.002860,-0.000067,-0.006028,-0.077013,10.040665,1016.247985
2647,-0.003234,-0.000053,-0.006720,-0.085279,0.000000,1016.247985
2686,-0.003724,-0.000078,-0.007414,-0.112253,0.000000,1016.247985
2724,-0.004164,-0.000078,-0.008100,-0.101885,7.398415,1016.257202
2762,-0.004512,-0.000066,-0.008833,-0.080998,0.000000,1016.257202
2797,-0.004942,-0.000045,-0.009515,-0.100595,-4.227829,1016.256164
2834,-0.005358,-0.000017,-0.010220,-0.098175,3.699303,1016.256164
2874,-0.005737,0.000032,-0.010985,-0.090381,0.000000,1016.256164
2908,-0.006129,0.000098,-0.011764,-0.094989,-8.455277,1016.246459
2944,-0.006543,0.000200,-0.012487,-0.102147,0.000000,1016.246459
2979,-0.006962,0.000311,-0.013195,-0.105325,0.000000,1016.246459
3014,-0.007363,0.000425,-0.013892,-0.102124,1.056862,1016.247314
3048,-0.007745,0.000527,-0.014617,-0.098834,0.000000,1016.247314
3083,-0.008121,0.000651,-0.015339,-0.099026,0.000000,1016.247314
3119,-0.008701,0.000743,-0.016215,-0.155940,14.268303,1016.264709
3160,-0.009065,0.000902,-0.016891,-0.101633,0.000000,1016.264709
3194,-0.009463,0.001036,-0.017640,-0.115360,-28.536605,1016.229858
3231,-0.009796,0.001216,-0.018388,-0.101795,0.000000,1016.229858
3265,-0.010126,0.001424,-0.019081,-0.107352,0.000000,1016.229858
3301,-0.010526,0.001682,-0.019763,-0.136757,-0.528336,1016.229675
3336,-0.010960,0.001887,-0.020472,-0.160724,0.000000,1016.229675
3374,-0.011413,0.002154,-0.021193,-0.179370,0.000000,1016.229675
3407,-0.011856,0.002419,-0.021899,-0.188723,7.926750,1016.239074
3446,-0.012264,0.002702,-0.022574,-0.184043,0.000000,1016.239074
3482,-0.012704,0.002976,-0.023252,-0.206297,20.609664,1016.264221
3517,-0.013093,0.003339,-0.023918,-0.191302,0.000000,1016.264221
3551,-0.013488,0.003662,-0.024596,-0.194939,0.000000,1016.264221
3586,-0.013864,0.003959,-0.025300,-0.184434,11.097718,1016.277160
3621,-0.014220,0.004264,-0.026010,1.072317,0.000000,1016.277160
3655,-0.014563,0.004563,-0.026724,0.965494,0.000000,1016.277160
3692,-0.014559,0.004565,-0.026732,-0.000700,-25.365829,1016.246887
3734,-0.014554,0.004568,-0.026741,-0.001000,0.000000,1016.246887
3768,-0.014557,0.004566,-0.026751,0.000700,0.000000,1016.256408
3803,-0.014561,0.004566,-0.026756,0.000700,7.926750,1016.256408
3840,-0.014561,0.004574,-0.026756,0.000000,0.000000,1016.256408
3874,-0.014557,0.004569,-0.026763,-0.000808,12.154389,1016.270751
3908,-0.014549,0.004569,-0.026764,-0.001528,0.000000,1016.270751
3944,-0.014551,0.004569,-0.026767,0.000204,0.000000,1016.270751
3983,-0.014555,0.004570,-0.026768,0.000926,-23.780441,1016.242187
4018,-0.014555,0.004569,-0.026774,0.000000,0.000000,1016.242187
4051,-0.014553,0.004569,-0.026775,-0.000416,0.000000,1016.242187
4085,-0.014553,0.004567,-0.026777,0.000000,-1.056862,1016.241271
4120,-0.014559,0.004565,-0.026779,0.001278,0.000000,1016.241271
4154,-0.014561,0.004572,-0.026782,0.000540,0.000000,1016.241271
4196,-0.014561,0.004569,-0.026786,0.000000,-12.682915,1016.225524
4232,-0.014562,0.004563,-0.026790,0.000109,0.000000,1016.225524
4273,-0.014565,0.004561,-0.026797,0.000554,3.699112,1016.229858
4307,-0.014569,0.004563,-0.026798,0.001010,0.000000,1016.229858
4343,-0.014570,0.004564,-0.026802,0.000337,0.000000,1016.229858
4378,-0.014570,0.004559,-0.026805,-0.000114,22.195243,1016.256713
4413,-0.014570,0.004557,-0.026808,0.000000,0.000000,1016.256713
4480,-0.014574,0.004558,-0.026812,0.000815,-9.512330,1016.245239
4513,-0.014576,0.004555,-0.026816,0.000589,0.000000,1016.245239
4554,-0.014573,0.004555,-0.026820,-0.000707,19.024467,1016.268615
4593,-0.014576,0.004553,-0.026822,0.000596,0.000000,1016.268615
4629,-0.014580,0.004552,-0.026826,0.001086,0.000000,1016.268615
4663,-0.014582,0.004552,-0.026829,0.000487,-16.910552,1016.247741
4698,-0.014582,0.004550,-0.026833,0.000000,0.000000,1016.247741
4732,-0.014581,0.004552,-0.026834,-0.000123,0.000000,1016.247741
4768,-0.014585,0.004551,-0.026837,0.000872,-7.926941,1016.238342
4804,-0.014585,0.004554,-0.026839,0.000126,0.000000,1016.238342
4840,-0.014585,0.004554,-0.026843,-0.000126,7.398415,1016.247558
4899,-0.014587,0.004554,-0.026845,0.000632,0.000000,1016.247558
4951,-0.014589,0.004554,-0.026848,0.000383,-3.699112,1016.243103
4992,-0.014589,0.004554,-0.026850,0.000129,0.000000,1016.243103
5046,-0.014590,0.004554,-0.026852,0.000129,34.877967,1016.284912
5090,-0.014591,0.004553,-0.026857,0.000131,0.000000,1016.284912
5145,-0.014591,0.004552,-0.026859,0.000132,-19.552803,1016.261230
5201,-0.014591,0.004553,-0.026863,0.000000,0.000000,1016.261230
5256,-0.014592,0.004552,-0.026866,0.000265,-3.170776,1016.257812
5295,-0.014592,0.004552,-0.026868,0.000133,0.000000,1016.257812
5332,-0.014593,0.004550,-0.026872,0.000134,14.268303,1016.275024
5371,-0.014593,0.004552,-0.026875,0.000000,0.000000,1016.275024
5412,-0.014594,0.004552,-0.026877,0.000135,0.000000,1016.275024
5446,-0.014594,0.004552,-0.026880,0.000000,-24.837303,1016.244873
5484,-0.014595,0.004552,-0.026884,0.000270,0.000000,1016.244873
5521,-0.014597,0.004551,-0.026887,0.000680,-3.170776,1016.241088
5578,-0.014597,0.004550,-0.026889,0.000000,0.000000,1016.241088
5635,-0.014597,0.004552,-0.026894,0.000000,3.699112,1016.245361
5692,-0.014600,0.004549,-0.026896,0.000825,0.000000,1016.245361
5733,-0.014598,0.004552,-0.026899,-0.000414,-2.113724,1016.242736
5778,-0.014600,0.004550,-0.026902,0.000277,0.000000,1016.242736
5830,-0.014600,0.004551,-0.026905,0.000138,-5.284500,1016.236694
5873,-0.014600,0.004550,-0.026908,0.000000,0.000000,1016.236694
5926,-0.014600,0.004549,-0.026910,0.000139,21.138000,1016.261901
5964,-0.014600,0.004550,-0.026914,0.000000,0.000000,1016.261901
6000,-0.014600,0.004551,-0.026918,-0.000139,0.000000,1016.261901
6034,-0.014600,0.004552,-0.026920,0.000139,-13.739777,1016.245483
6071,-0.014605,0.004550,-0.026923,0.001389,0.000000,1016.245483
